বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
সহিহ ফাযায়েলে আমল,৬৪,সহিহ হাদিস,,মু’আয (রাঃ) থেকে বর্ণিত:,"একদা আমি রাসূলুল্লাহ্‌ (সাঃ) পিছনে ঊফাইর নামক গাধার পিঠে সওয়ার ছিলাম। এ সময় রাসূলুল্লাহ্‌ (সাঃ) আমাকে বললেন : হে মু’আয! তুমি কি জানো বান্দার উপর আল্লাহর কি হক রয়েছে এবং আল্লাহর উপর বান্দার কি হক রয়েছে? আমি বললাম, আল্লাহ্ এবং তাঁর রাসূলই অধিক জ্ঞাত। তিনি (সাঃ) বললেন : বান্দার উপর আল্লাহর হক হচ্ছে- তারা আল্লাহর ‘ইবাদাত করবে এবং তাঁর সাথে অন্য কিছুকে শরীক করবে না। আর আল্লাহর উপর বান্দার অধিকার হচ্ছে, যে বান্দা তাঁর সাথে কাউকে শরীক করবে না তিনি তাকে আযাব দিবেন না। আমি বললাম, হে আল্লাহর রাসূল! আমি কি লোকদেরকে এ সুসংবাদ জানিয়ে দিবো না? তিনি (সাঃ) বললেন : তাদেরকে এ সুসংবাদ দিও না। কেননা তারা এর উপর নির্ভর করে ‘আমল ছেড়ে দিবে। [১]"
সহিহ ফাযায়েলে আমল,৬৫,সহিহ হাদিস,,জাবির (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, একদা রাসূল (সাঃ) বললেন দুটি জিনিস ওয়াজিব হয়ে গেছে। এক ব্যক্তি এসে বললো, যে আল্লাহর রাসূল! কোন দুটি জিনিস ওয়াজিব হয়ে গেছে? তিনি (সাঃ) বললেন : যে ব্যক্তি আল্লাহর সাথে কোন কিছূতে শরীক না করে মারা গেছে সে জান্নাতে প্রবেশ করবে, আর যে ব্যক্তি আল্লাহর সাথে কোন কিছুকে শরীক করে মারা গেছে সে জাহান্নামে প্রবেশ করবে। [১]"
সহিহ ফাযায়েলে আমল,৬৬,সহিহ হাদিস,,‘আবদুল্লাহ্ ইবনু মাসঊদ (রাঃ) থেকে বর্ণিত:,"যখন রাসূলুল্লাহ (সাঃ)-কে মি’রাজ করানো হয় তখন তিনি সিদরাতুল মুনতাহা পর্যন্ত পৌঁছেন যা সপ্তম আকাশে রয়েছে। যে জিনিস উপরে উঠে তা এখান পর্যন্ত পৌঁছে, তারপর এখান থেকে উঠিয়ে নেয়া হয়। আর যে জিনিস অবতরণ করে তা এখান পর্যন্ত অবতারিত, তারপর এখান থেকে গ্রহণ করা হয়। ঐ গাছের উপর সোনার ফড়িং ছেয়েছিল। রাসূলুল্লাহ (সাঃ)-কে পাঁচ ওয়াক্ত সলাত, এবং সূরাহ্ বাক্বারাহর শেষের দুই আয়াত দেয়া হয়। এবং এটাও দেয়া হয় যে, তার উম্মাতের মদ্যে যারা শির্‌ক করবে না তাদের কবীরাহ গুনাহগুলো ক্ষমা করে দেয়া হবে। [১]"
সহিহ ফাযায়েলে আমল,৬৭,সহিহ হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাঃ) বলেছেন : সোমবার ও বৃহস্পতিবার জান্নাতের দরজাগুলো খুলে দেয়া হয়। যে সব অপরাধী আল্লাহর সাথে শির্‌ক করেনি তাদেরকে ক্ষমা করা হয়। কিন্তু পরস্পর সম্পর্ক ছিন্নকারী ব্যক্তি সম্পর্কে (আল্লাহ্ বলেন) : এদেরকে অবকাশ দাও যতক্ষণ না এরা নিজেদের মধ্যে সমঝোতা স্থাপন করে, এদেরকে অবকাশ দাও যতক্ষণ না এরা নিজেদের মধ্যে সমঝোতা স্থাপন করে, এদেরকে অবকাশ দাও যতক্ষণ না এরা নিজেদের মধ্যে সমঝোতা স্থাপন করে। [১]"
সহিহ ফাযায়েলে আমল,৬৮,সহিহ হাদিস,,আবূ যার (রাঃ) থেকে বর্ণিত:,রাসূলুল্লাহ (সাঃ) বলেছেন : আল্লাহ্ তা’আলা বলেন : কেউ একটি নেক ‘আমল করলে এর বিনিময়ে তাকে এর দশগুণ বা আরো অধিক দিবো। কেউ যদি একটি গুনাহ করে তাহলে এর বিনিময়ে কেবল একটি গুনাহ (লিখা) হবে অথবা আমি তাকে ক্ষমা করে দিবো। আর কেউ যদি আমার কাছে পৃথিবীর সমান গুনাহসহ উপস্থিত হয় এবং আমার সাথে কাউকে শরীক না করে থাকে তাহলে আমিও ঠিক পৃথিবীর সমান ক্ষমা নিয়ে তার কাছে এগিয়ে যাবে। [১]
সহিহ ফাযায়েলে আমল,৬৯,সহিহ হাদিস,,‘আবদুল্লাহ্ ইবনু ‘আমর ইবনুল ‘আস (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাঃ) বলেছেন: যে ব্যক্তি আল্লাহর সাথে এরূপ অবস্থায় সাক্ষ্যাৎ করলো যে, তাঁর সাথে কাউকে শরীক করেনি, তবে সে জান্নাতে প্রবেশ করবে এবং তার অন্যান্য পাপ তার কোন ক্ষতি করবে না। যেমন কোন ব্যক্তি শির্‌ক করে তাঁর সাথে সাক্ষ্যাৎ করলে সে জাহান্নামে যাবে এবং তার অন্যান্য সাওয়াব তার কোন উপকারে আসবে না। [১]"
সহিহ ফাযায়েলে আমল,৭০,সহিহ হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাঃ) বলেছেন : প্রত্যেক নাবীর বিশেষ একটি দু’আ আছে যা কবুল করা হবে। প্রত্যেক নাবীই তাঁর যে দু’আ আগে ভাগে (দুনিয়াতেই) করে ফেলেছেন। আর আমি আমার সে দু’আ ক্বিয়ামাতের দিন আমার উম্মাতের শাফা’আতের জন্য (দুনিয়াতে) মুলতবী রেখেছি। আমার উম্মাতের যে ব্যক্তি শির্‌ক না করে মৃত্যুবরণ করবে, ইনশাআল্লাহ্ সে তা লাভ করবে। [১]"
সহিহ ফাযায়েলে আমল,৭১,সহিহ হাদিস,,আবূ হুরাইরাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, একদা এক বেদুইন নাবী (সাঃ)-এর নিকট এসে বললো : আমাকে এমন আমলের কথা বলে দিন যা করলে আমি জান্নাতে প্রবেশ করতে পারবো। তিনি (সাঃ) বললেন : আল্লাহর ‘ইবাদাত করবে এবং তাঁর সাথে কোন কিছু শরীক করবে না। ফরয সলাত ক্বায়িম করবে, ফরয যাকাত আদায় করবে এবং রমাযানের সাওম পালন করবে। একথা শুনে লোকটি বললো, সেই সত্ত্বার শপথ, যার হাতে আমার প্রাণ! আমি এর চেয়ে বেশিও করবো না এবং কমও করবো না। অতঃপর লোকটি যখন চলে যেতে লাগলে নাবী (সাঃ) বললেন, কেউ কোন জান্নাতী লোক দেখে আনন্দিত হতে চাইলে সে যেন এই লোকটিকে দেখে। [১]"
সহিহ ফাযায়েলে আমল,৭২,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"উম্মাতকে শির্‌ক বিবর্জিত ‘ইবাদাত শিক্ষার দায়িত্ব দিয়েই মহান আল্লাহ্ নাবী (সাঃ)- কে নাবী করে পাঠিয়েছেন। যেমন, ‘আমর ইবনু ‘আবাসাহ আস-সুলামী (রাঃ) হতে বর্ণিত হাদীস। তিনি বলেন, জাহিলী যুগে আমি আমার সম্প্রদায়ের ইলাহগুলো থেকে বিমুখ ছিলাম। একদা আমি নাবী (সাঃ) সম্পর্কে জিজ্ঞেস করে জানতে পারলাম যে, তিনি আত্মগোপনে আছেন। আমি গোপনে খোঁজ নিয়ে তাঁর নিকট প্রবেশ করলাম। আমি তাঁকে সালাম দিয়ে জিজ্ঞেস করলাম, আপনি কে? তিনি বললেন : নাবী। আমি বললাম, নাবী কি? তিনি বললেন : আল্লাহর রাসূল। আমি বললাম, আপনাকে কে পাঠিয়েছেন? তিনি বললেন : মহান আল্লাহ। আমি বললাম, আপনাকে কি দিয়ে প্রেরণ করেছেন? তিনি বললেন : “এ আদেশ দিয়ে প্রেরণ করেছেন যে, আত্মীয়তার সম্পর্ক অটুট রাখা হবে, রক্ত সংরক্ষণ করতে হবে, রাস্তা নিরাপদ করতে হবে, মূর্তি ভেঙ্গে ফেলতে হবে এবং এক আল্লাহর ইবাদাত করতে হবে তাঁর সাথে কাউকে শরীক করা যাবে না।” আমি বললাম, আপনাকে যা দিয়ে প্রেরণ করেছেন তাতো অত্যন্ত ভাল। আমি আপনাকে সাক্ষী রেখে চলছি যে, আমি আপনার উপর ঈমান এনেছি এবং আপনাকে সত্য বলে ঘোষণা করছি। আপনি বলুন, আমি কি আপনার সাথে অবস্থান করবো? তিনি বললেন : তুমি দেখছো যে, আমি যা নিয়ে আগমন করেছি তা লোকেরা অপছন্দ করেছে। কাজেই তুমি তোমার পরিবারের কাছেই থাকো। অতঃপর যখন তুমি আমার সম্পর্কে জানবে যে, আমি আমার অবস্থান থেকে বেরিয়েছি তখন আমার কাছে এসো।”"
,,,,,
সহিহ ফাযায়েলে আমল,৭৩,সহিহ হাদিস,,আবু মালিক আল-আশ’আরী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন, পবিত্রতা ঈমানের অর্ধেক।"
সহিহ ফাযায়েলে আমল,৭৪,সহিহ হাদিস,,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,নাবী (সাঃ) বলেছেন : পবিত্রতা ছাড়া সলাত কবুল হয় না।
সহিহ ফাযায়েলে আমল,৭৫,সহিহ হাদিস,,‘আলী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : পবিত্রতা (উযূ) হলো সলাতের চাবি।"
সহিহ ফাযায়েলে আমল,৭৬,সহিহ হাদিস,,‘উসমান ইবনু ‘আফফান (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : যে ব্যক্তি এভাবে (উত্তমরূপে) উযূ করে, তার পূর্বেকার সকল গুনাহ্ ক্ষমা করে দেয়া হয়। ফলে তার সলাত ও মাসজিদে যাওয়া অতিরিক্ত ‘আমল বলে গণ্য হয়।"
সহিহ ফাযায়েলে আমল,৭৭,সহিহ হাদিস,,আবূ হুরাইরাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি নাবী (সাঃ)- কে বলতে শুনেছি : ক্বিয়ামাতের দিন আমার উম্মাতকে এমন অবস্থায় আহবান করা হবে যে, পূর্ণাঙ্গরূপে উযূ করার কারণে তাদের হাত-পা ও মুখমণ্ডল উজ্জ্বল থাকবে। কাজেই তোমরা যারা সক্ষম তারা অধিক উজ্জ্বলতাসহ উঠতে চেষ্টা করো।"
সহিহ ফাযায়েলে আমল,৭৮,সহিহ হাদিস,,আবূ হুরাইরাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : আমার উম্মাত (ক্বিয়ামাতের দিন) আমার নিকট উপস্থিত হবে। আর আমি লোকদেরকে তা (হাওয) থেকে এমনভাবে বিতাড়িত করবো, যেভাবে কোন ব্যক্তি তার উটের পাল থেকে অন্যের উটকে বিতাড়িত করে থাকে। লোকেরা বললো, যে আল্লাহর রাসূল! আপনি কি আমাদেরকে চিনতে পারবেন? জবাবে তিনি (সাঃ) বললেন, হ্যাঁ। তোমাদের এক নিদর্শন হবে যা অন্য কারো হবে না। উযুর প্রভাবে তোমাদের মুখমণ্ডল ও হাত-পায়ের উজ্জ্বলতা ছড়িয়ে পড়বে। উজ্জ্বল জ্যোতি বিচ্ছুরিত অবস্থায় তোমরা আমার নিকট উপস্থিত হবে। আর তোমাদের একদল লোককে জোড় করে আমার থেকে ফিরিয়ে দেয়া হবে। ফলে তারা আমার কাছে পৌঁছতে পারবে না। তখন আমি বলবো, হে আমার রব! এরা তো আমার লোক। জবাবে ফিরিশতারা আমাকে বলবে, আপনি জানেন না আপনার অবর্তমানে তারা কি কি নতুন কাজ (বিদ’আত) করেছে।"
সহিহ ফাযায়েলে আমল,৭৯,সহিহ হাদিস,,আবূ হুরাইরাহ্ (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : কোন মুসলিম বান্দা উযূর সময় যখন মুখমণ্ডল ধুয়ে ফেলে তখন তার চোখ দিয়ে অর্জিত গুনাহ পানির সাথে অথবা পানির শেষ বিন্দুর সাথে বের হয়ে যায়। যখন সে দুই হাত ধৌত করে তখন তার দুই হাতের স্পর্শের মাধ্যমে সব গুনাহ পানির সাথে অথবা পানির শেষ বিন্দুর সাথে বের হয়ে যায়। অতঃপর যখন সে তার পা দু’খানা ধৌত করে তখন তার দুই পা দিয়ে হাঁটার মাধ্যমে অর্জিত সব গুনাহ পানির সাথে অথবা পানির শেষ বিন্দুর সাথে ঝরে যায়, এভাবে সে যাবতীয় গুনাহ থেকে মুক্ত হয়ে যায়।"
সহিহ ফাযায়েলে আমল,৮০,সহিহ হাদিস,,‘উসমান ইবনু ‘আফফান (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : উযূ করার সময় কেউ যদি উত্তমরূপে উযূ করে তাহলে তার শরীরের সমস্ত গুনাহ ঝরে যায়। এমনকি তার নখের নীচের গুনাহও বের হয়ে যায়।৪৮"
সহিহ ফাযায়েলে আমল,৮১,সহিহ হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : আমি কি তোমাদেরকে এমন কাজের কথা জানাবো না, যা করলে আল্লাহ্ (বান্দার) গুনাহ্ ক্ষমা করেন এবং মর্যাদা বৃদ্ধি করেন। লোকেরা বললো, হে আল্লাহর রাসূল আপনি বলুন। তিনি (সাঃ) বললেন : কষ্টকর অবস্থায় থেকেও পূর্ণাঙ্গরূপে উযূ করা, সলাতের জন্য বারবার মাসজিদে যাওয়া এবং এক সলাতের পর আরেক সলাতের জন্য অপেক্ষায় থাকা। আর এ কাজগুলোই হলো প্রস্তুতি (রিবাত)।"
সহিহ ফাযায়েলে আমল,৮২,সহিহ হাদিস,,‘উসমান ইবনু ‘আফফান (রাঃ) থেকে বর্ণিত:,তিনি বলেন একদা রাসূলুল্লাহ্ (সাঃ) পূর্ণাঙ্গরূপে উযূ করার পর বললেন। যে ব্যক্তি আমার ও উযূর ন্যায় উযূ করার পর একাগ্রচিত্তে দু’ রাক’আত সলাত আদায় করবে এবং এ সময় অন্য কোন ধারণা তার অন্তরে উদয় হবে না। তাহলে তার পূর্বেকার সকল গুনাহ ক্ষমা করে দেয়া হবে।
সহিহ ফাযায়েলে আমল,৮৩,সহিহ হাদিস,,‘উসমান ইবনু ‘আফফান (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ্ (সাঃ)- কে বলতে শুনেছি : কোন মুসলিম উত্তমরূপে উযূ করে সলাত আদায় করলে পরবর্তী ওয়াক্তের সলাত পর্যন্ত তার সমস্ত গুনাহ্ ক্ষমা করে দেয়া হয়।৫১"
সহিহ ফাযায়েলে আমল,৮৪,সহিহ হাদিস,,‘উসমান ইবনু ‘আফফান (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : যখন কোন মুসলিমের ফরয সলাতের সময় উপস্থিত হয়, তখন যদি কোন মুসলিম উত্তমরূপে উযূ করে এবং একান্ত বিনীতভাবে সলাতের রুকূ’ সাজদাহ্ ইত্যাদি আদায় করে তাহলে সে পুনরায় কবীরা গুনাহে লিপ্ত না হওয়া পর্যন্ত তার পূর্বেকার সমস্ত গুনাহ্-ক্ষমা হয়ে যায়। আর এরূপ সারা বছরই হতে থাকে।"
সহিহ ফাযায়েলে আমল,৮৫,সহিহ হাদিস,,‘উসমান ইবনু ‘আফ্ফান (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : মহান আল্লাহ্ যেভাবে আদেশ করেছেন যদি কোন ব্যক্তি সেইভাবে উযূ করে এবং ফরয সলাতসমূহ আদায় করে তাহলে তার ফরয সলাতসমূহের মধ্যবর্তী সকল গুনাহ্ ক্ষমা হওয়ার জন্য যথেষ্ট।"
সহিহ ফাযায়েলে আমল,৮৬,সহিহ হাদিস,,‘উসমান ইবনু ‘আফ্ফান (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : যে ব্যক্তি উযূ করে সলাতের জন্য মাসজিদের দিকে যায় এবং তার মাসজিদে যাওয়া যদি সলাত ছাড়া অন্য কোন কারণে না হয় তবে তার অতীত জীবনের সব গুনাহ্ মাফ করে দেয়া হবে।"
সহিহ ফাযায়েলে আমল,৮৭,সহিহ হাদিস,,‘উক্ববাহ ইবনু ‘আমির (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : কোন মুসলিম যখন উত্তমরূপে উযূ করে একাগ্রচিত্তে আল্লাহর দিকে রুজু হয়ে দাঁড়িয়ে দুই রাক’আত সলাত আদায় করে তার জন্য জান্নাত অবধারিত হয়ে যায়।"
সহিহ ফাযায়েলে আমল,৮৮,সহিহ হাদিস,,‘উক্ববাহ ইবনু ‘আমির (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : তোমাদের মধ্যকার কেউ যদি উত্তমরূপে উযূ করার পর বলে : “আমি সাক্ষ্য দিচ্ছি যে, আল্লাহ্ ছাড়া কোন ইলাহ্ নেই এবং মুহাম্মাদ তাঁর বান্দা ও রাসূল।” তাহলে তার জন্য জান্নাতের আটটি দরজা খুলে দেয়া হয় সে ইচ্ছে করলে এর যে কোন দরজা দিয়ে প্রবেশ করতে পারবে।৫৬"
সহিহ ফাযায়েলে আমল,৮৯,সহিহ লিগাইরিহি,,আবূ সাঈদ খুদরী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : “যে ব্যক্তি উযূ করার পর বলবে : “সুবহানাকা আল্লাহুম্মা ওয়াবিহামাদিক আশহাদু আল লা ইলাহা ইল্লা আনতা আসতাগফিরুকা ওয়া আতুবু ইলাইক্”- তার জন্য এটি একটি সাদা পাতায় লিপিবদ্ধ করা হয়। অতঃপর তা সীল করে দেয়া হয় যা কিয়ামাতের দিন পর্যন্ত নষ্ট করা হয় না।”"
সহিহ ফাযায়েলে আমল,৯০,সহিহ হাদিস,,সাঈদ ইবনুল মুসাইয়্যাব (রহঃ) থেকে বর্ণিত:,"তিনি বলেন, জনৈক আনসারী সাহাবীর মৃত্যু আসন্ন হলে তিনি বলেন, আমি তোমাদের নিকট কেবল সাওয়াব লাভের আশায় একটি হাদীস বর্ণনা করবো। আমি রাসূলুল্লাহ্ (সাঃ)- কে বলতে শুনেছি। তোমাদের কেউ যখন উত্তমরূপে উযূ করে সলাতের উদ্দেশ্যে বের হয়, তখন সে তার ডান পা উঠাতেই মহান আল্লাহ্ তার জন্য একটি সাওয়াব লিখে দেন। এরপর বাম পা ফেলার সাথে সাথেই মহা সম্মানিত আল্লাহ্ তার একটি গুনাহ ক্ষমা করে দেন। এখন তোমাদের ইচ্ছা হলে মাসজিদের নিকটে থাকবে অথবা দূরে। অতঃফর সে যখন মাসজিদে গিয়ে জামা’আতে সলাত আদায় করে তখন তাকে ক্ষমা করে দেয়া হয়। যদি জামা’আত শুরু হয়ে যাওয়ার পর মাসজিদে উপস্থিত হয় এবং অবশিষ্ট সলাতে শামিল হয়ে সলাতের ছুটে যাওয়া অংশ পূর্ণ করে, তাহলেও তাকে অনুরূপ (জামা’আতে পূর্ণ সলাত আদায়কারীর সমান সাওয়াব) দেয়া হয়। আর যদি সে (মাসজিদে এসে) জামা’আত সমাপ্ত দেখে একাকী সলাত আদায় করে নেয়, তবুও তাকে ঐরূপ (ক্ষমা করে) দেয়া হয়।"
সহিহ ফাযায়েলে আমল,৯১,সহিহ হাদিস,,আবূ সুমামাহ্ আল-হান্নাত থেকে বর্ণিত:,"একদা মাসজিদে যাওয়ার সময় পথিমধ্যে কা’ব ইবনু ‘উজরাহর (রাঃ) সাথে তার সাক্ষাত হয়। বর্ণনাকারী বলেন, তিনি আমাকে আমার দু’ হাতের আঙ্গুলসমূহ পরস্পরের মধ্যে ঢুকিয়ে মটকাতে দেখতে পেয়ে আমাকে এরূপ করতে নিষেধ করলেন। তিনি আরো বললেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : তোমাদের কেউ উত্তমরূপে উযূ করে মাসজিদের উদ্দেশ্যে বের হলে সে যেন তার দু’ হাতের আঙ্গুল না মটকায়। কেননা সে তখন সলাতের মধ্যেই থাকে (অর্থাৎ উযূ করা অবস্থায় তাকে সলাত আদায়কারী হিসেবেই গণ্য করা হয়)।৫৮"
সহিহ ফাযায়েলে আমল,৯২,হাসান সহিহ,,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেন : কেউ উযূ করে রাত্রি যাপন করলে তার কাছাকাছি একজন ফিরিশতা রাত্রি যাপন করেন। সে জাগ্রত হওয়ার আগ পর্যন্ত (বা জাগ্রত হলে) ঐ ফিরিশতা তার জন্য এই বলে দু’আ করেন : হে আল্লাহ! আপনার এই বান্দাকে ক্ষমা করে দিন, কেননা সে পবিত্রতা অর্জন করে রাত্রি যাপন করেছে।৫৯"
সহিহ ফাযায়েলে আমল,৯৩,সহিহ হাদিস,,মু’আয ইবনু জাবাল (রাঃ) থেকে বর্ণিত:,"নাবী (সাঃ) বলেছেন : কোন মুসলিম যদি পবিত্র অবস্থায় রাত্রি যাপন করে, অতঃপর রাতে উঠে আল্লাহর কাছে দুনিয়া ও আখিরাতের কল্যাণ প্রার্থনা করে, তবে আল্লাহ্ তাই দান করেন।৬০"
সহিহ ফাযায়েলে আমল,৯৪,সহিহ হাদিস,,বারাআ ইবনু ‘আযিব (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাঃ) বলেছেন : যখন তুমি বিছানায় যাবে তখন সলাতের উযূর মতো উযূ করে নেবে। তারপর ডান পাশে শুয়ে বলবে : “হে আল্লাহ্! আমার জীবন আপনার কাছে সমর্পণ করলাম। আমার সকল কাজ আপনার কাছে সমর্পণ করলাম এবং আমি আপনার আশ্রয় গ্রহণ করলাম আপনার প্রতি আগ্রহ ও ভয় নিয়ে। আপনি ছাড়া প্রকৃত কোন আশ্রয়স্থান ও পরিত্রাণের স্থান নেই। হে আল্লাহ্! আমি ঈমান আনলাম আপনার অবতীর্ণ কিতাবের উপর এবং আপনার প্রেরিত নাবীর উপর।”-অতঃপর যদি সেই রাতেই তোমার মৃত্যু হয় তবে ইসলামের উপর মৃত্যু হবে। কাজেই এ কথাগুলো তোমার সর্বশেষ পরিণত করো।"
সহিহ ফাযায়েলে আমল,৯৫,সহিহ হাদিস,,‘আয়িশাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাঃ) বলেছেন : মিসওয়াক হচ্ছে মুখের পবিত্রতা অর্জনের মাধ্যম এবং প্রতিপালকের সন্তুষ্টি লাভের উপায়।৬২"
সহিহ ফাযায়েলে আমল,৯৬,সহিহ হাদিস,,‘আলী (রাঃ) থেকে বর্ণিত:,"তিনি মিসওয়াক করার আদেশ দিয়ে বলেন, নাবী (সাঃ) বলেছেন : বান্দা যখন মিসওয়াক করে, অতঃপর দাঁড়িয়ে সলাত আদায় করে, তখন তার পিছনে একজন ফিরিশতা দাঁড়ায় এবং মনোযোগ দিয়ে তার ক্বিরাআত শুনে। অতঃপর ফিরিশতা তার অতি নিকটবর্তী হয় এমনকি ফিরিশতার নিজের মুখ তার মুখের উপর রাখেন। তখন তার মুখ থেকে কুরআনের যা কিছুই তিলাওয়াত বের হয় তা ফিরিশতার উদরে প্রবেশ করে। কাজেই তোমরা তোমাদের মুখকে পবিত্র রাখো কুরআনের জন্য।৬৩"
সহিহ ফাযায়েলে আমল,৯৭,সহিহ হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,রাসূলুল্লাহ্ (সাঃ) বলেছেন : “আমার উম্মাতের জন্য কষ্টকর হবার সম্ভাবনা না থাকলে আমি প্রত্যেক সলাতের জন্য মিসওয়াক করার আদেশ দিতাম।”
সহিহ ফাযায়েলে আমল,৯৮,সহিহ হাদিস,,জাবির (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ্ (সাঃ)- কে বলতে শুনেছি : শয়তান সলাতের আযানের শব্দ শুনে পলায়ন করতে করতে রাওহা পর্যন্ত ভেগে যায়। আ’মাশ বলেন, আমি আবূ সুফিয়ানকে রাওহা সম্পর্কে জিজ্ঞাসা করলে তিনি বলেন, এ স্থানটি মাদীনাহ্ হতে ছত্রিশ মাইল দূরে অবস্থিত।"
সহিহ ফাযায়েলে আমল,৯৯,সহিহ হাদিস,,জাবির (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ্ (সাঃ)- কে বলতে শুনেছি : শয়তান সলাতের আযানের শব্দ শুনে পলায়ন করতে করতে রাওহা পর্যন্ত ভেগে যায়। আ’মাশ বলেন, আমি আবূ সুফিয়ানকে রাওহা সম্পর্কে জিজ্ঞাসা করলে তিনি বলেন, এ স্থানটি মাদীনাহ্ হতে ছত্রিশ মাইল দূরে অবস্থিত।৬৬"
সহিহ ফাযায়েলে আমল,১০০,সহিহ হাদিস,,আবূ সাঈদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ্ (সাঃ)- কে বলতে শুনেছি : যেকোন মানুষ, জ্বিন অথবা যে কোন বস্তুই যতদূর পর্যন্ত মুয়াজ্জিনের আওয়ায শুনবে, সে ক্বিয়ামাতের দিন তার জন্য সাক্ষ্য দিবে।৬৭"
সহিহ ফাযায়েলে আমল,১০১,সহিহ হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : যখন সলাতের আযান দেয়া হল, তখন শয়তান পৃষ্ঠ প্রদর্শন করে বাতকর্ম করতে করতে (দ্রুত) পলায়ন করে, যেন সে আযানের শব্দ শুনতে না পায়। আযান শেষ হলে সে পুনরায় ফিরে আসে। আবার যখন ইক্বামাত দেয়া হয় তখন সে পলায়ন করে। ইক্বামাত শেষ হলে সে পুনরায় ফিরে আসে এবং মুসল্লীর মনে সংশয় সৃষ্টি করতে থাকে। সে তাকে বলে, এটা স্মরণ করো, ওটা স্মরণ করো। অথচ এ কথাগুলো সলাতের পূর্বে তার স্মরণও ছিলো না। শেষ পর্যন্ত মুসল্লী এমন এক বিভ্রাটে পড়ে যে, সে বলতেও পারে না, সে কত রাক’আত সলাত আদায় করেছে।৬৮"
সহিহ ফাযায়েলে আমল,১০২,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"“মুয়াজ্জিনের আযানের আওয়ায যেকোন জ্বিন, ইনসান, গাছ এমনকি পাথরও শুনবে সে ক্বিয়ামাতের দিন তার জন্য সাক্ষ্য দিবে।”"
সহিহ ফাযায়েলে আমল,১০৩,সহিহ হাদিস,,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,রাসূলুল্লাহ্ (সাঃ) বলেছেন : যে ব্যক্তি বার বছর আযান দেয় তার জন্য জান্নাতে নির্ধারিত হয়ে যায় এবং তার জন্য তার প্রত্যেক আযানের বিনিময়ে লিখা হয় ষাট নেকী এবং প্রত্যেক ইক্বামাতের বিনিময়ে লিখা হয় ত্রিশ নেকী।
