বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
মিশকাতে জয়িফ হাদিস,৬৪,জাল হাদিস,,আ’মাশ (রহঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, ভুলে যাওয়া হচ্ছে ইলমের পক্ষে আপদস্বরূপ। ইলমকে নষ্ট করা হচ্ছে অনুপযুক্ত লোককে বলা। তাহক্বীক্ব : বর্ণনাটি জাল।"
মিশকাতে জয়িফ হাদিস,৬৫,দুর্বল হাদিস,,সুফিয়ান ছাওরী থেকে বর্ণিত:,"ওমর (রাঃ) একদা কা’বকে বললেন, প্রকৃত আলেম কারা? তিনি বললেন, যারা ইলম অনুযায়ী আমল করে। তিনি পুনরায় বলেন, কোন জিনিষ আলেমদের অন্তর হতে ইলম বের করে দেয়? তিনি বললেন, লোভ। তাহক্বীক্ব : হাদীছটি মু’যাল বা যঈফ।"
মিশকাতে জয়িফ হাদিস,৬৬,দুর্বল হাদিস,,আহ্‌ওয়াছ ইবনু হাকীম থেকে বর্ণিত:,"আহ্‌ওয়াছ ইবনু হাকীম তাঁর পিতা হতে বর্ণনা করেন, এক ব্যক্তি রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)-কে মন্দ সম্পর্কে জিজ্ঞেস করলেন, তিনি বললেন, মন্দ সম্পর্কে আমাকে জিজ্ঞেস কর না; বরং আমাকে ভাল সম্পর্কে জিজ্ঞেস কর । এটা তিনি তিনবার বললেন। অতঃপর বললেন, জেনে রাখ, সর্বাপেক্ষা নিকৃষ্ট লোক হল আলেমরা, যারা খারাপ এবং সর্বাপেক্ষা ভাল হচ্ছে আলেমদের মধ্যে যারা ভাল। তাহক্বীক্ব : হাদীছটি মু’যাল, যঈফ।"
মিশকাতে জয়িফ হাদিস,৬৭,খুবই দুর্বল,,আবু দারদা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, ক্বিয়ামতের দিন আল্লাহ্‌র নিকট সর্বাধিক মন্দ সে ব্যক্তিই হবে, যে তার ইলম দ্বারা উপকৃত হতে পারেনি। তাহক্বীক্ব : নিতান্তই যঈফ।"
মিশকাতে জয়িফ হাদিস,৬৮,দুর্বল হাদিস,,হাসান বছরী (রহঃ) থেকে বর্ণিত:,"ইলম দুই প্রকার। এক প্রকার যা আত্মায় থাকে, আর এটা হল উপকারী ইলম। আর এক প্রকার যা মুখে থাকে, তা হল মানুষের বিরুদ্ধে আল্লাহ্‌র পক্ষে দলীল। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৬৯,খুবই দুর্বল,,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"একদা রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বললেন, তোমরা ‘জুব্বুল হাযান’ হতে আল্লাহ্‌র নিকট পানাহ চাও। ছাহাবীগন জিজ্ঞেস করলেন, হে আল্লাহ্‌র রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)! ‘জুব্বুল হাযন’ কী? তিনি বললেন, জাহান্নামের মধ্যে একটি গর্ত, যা হতে স্বয়ং জাহান্নামও দৈনিক ১০০ বার পরিত্রান চেয়ে থাকে। ছাহাবীগণ পুনরায় জিজ্ঞেস করলেন, হে আল্লাহ্‌র রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) সেখানে কারা যাবে? রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বললেন, সেসকল কুরআন অধ্যয়নকারী, যারা নিজেদের কাজ অন্যদের দেখিয়ে থাকে। তিরমিযী; ইবনু মাজাহও এরূপ বর্ণনা করেছেন; কিন্তু তিনি কিছু অতিরিক্ত বর্ণনা করেছেন, কুরআন অধ্যয়নকারীদের মধ্যে তারাই আল্লাহ্‌র নিকট সর্বাপেক্ষা ঘৃণিত, যারা আমীর-ওমারার সাথে সাক্ষাৎ করবে। তাহক্বীক্ব : নিতান্তই যঈফ।"
মিশকাতে জয়িফ হাদিস,৭০,খুবই দুর্বল,,আলী (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেন, অচিরেই মানুষের উপর এমন এক যুগ আসবে, যখন নাম ব্যতীত ইসলামের কিছুই অবশিষ্ট থাকবে না, অক্ষর ব্যতীত কুরআনের কিছুই বাকী থাকবে না। তাদের মসজিদ সমূহে আবাদ হবে কিন্তু তা হেদায়াতশূন্য। তাদের আলেমগন হবেন আকাশের নিচে সর্বনিকৃষ্ট লোক। তাদের নিকট থেকে ফেৎনা প্রকাশ পাবে। অতঃপর বিপর্যয় তাদের দিকেই ফিরে যাবে। তাহক্বীক্ব : অত্যন্ত যঈফ।"
মিশকাতে জয়িফ হাদিস,৭১,দুর্বল হাদিস,,আব্দুল্লাহ ইবনু মাসঊদ (রাঃ) থেকে বর্ণিত:,"একদা রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) আমাকে বললেন ,তোমরা ইলম শিক্ষা কর এবং লোকদের তা শিক্ষা দাও। তোমরা ফারায়েয শিক্ষা কর এবং লোকদের উহা শিক্ষা দাও। তোমরা কুরআন শিক্ষা কর এবং লোকদের উহা শিক্ষা দাও। কারন আমাকে উঠিয়ে নেওয়া হবে এবং ইলমকে সত্বর উঠিয়ে নেওয়া হবে। আর ফেৎনা ও গোলযোগ সৃষ্টি হবে। এমনকি ফরজ নিয়ে দুই ব্যক্তি মতভেদ করবে, অথচ এমন কাউকেও পাবে না, যে তাদের মধ্যে মীমাংসা করে দিবে। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৭২,দুর্বল হাদিস,,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, যে ইলম দ্বারা কারো উপকার সাধিত হয় না, সেটা এমন এক ধন-ভান্ডারের ন্যায়, যা হতে আল্লাহ্‌র রাস্তায় খরচ করা হয় না। তাহক্বীক্ব : যঈফ।"
,,,,,
মিশকাতে জয়িফ হাদিস,৭৩,দুর্বল হাদিস,,আব্দুল্লাহ ইবনু ওমর (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, যে ব্যক্তি ওযূ থাকা অবস্থায় ওযূ করবে, তার জন্য আল্লাহ্‌ দশটি নেকী রয়েছে লেখবেন। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৭৪,দুর্বল হাদিস,,জাবের (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, জান্নাতের চাবি হল ছালাত। আর ছালাতের চাবি হল পবিত্রতা। তাহক্বীক্ব : উক্ত হাদীসের প্রথমাংশ যঈফ। এর কারণ হল, উক্ত সনদে দুইজন যঈফ রাবী আছে। সুলায়মান বিন করম ও আবু ইয়াহইয়া আল–কাত্তাত। আর দ্বিতীয় অংশ সম্পর্কে পৃথক সনদে ছহীহ হাদীছ বর্ণিত হয়েছে। মূলতঃ জান্নাতের চাবী ‘লা ইলা–হা ইল্লাল্লাহু’।"
মিশকাতে জয়িফ হাদিস,৭৫,দুর্বল হাদিস,,শাবীব ইবনু আবু রাওহা থেকে বর্ণিত:,"শাবীব ইবনু আবু রাওহা রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)-এর ছাহাবীগনের এক ব্যক্তি হতে বর্ণনা করেন, রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) একদা ফজরের ছালাত আদায় করলেন এবং ‘সূরা রূম’ পড়লেন। কিন্তু তেলাওয়াতে কিছুটা গোলমাল হয়ে গেল। যখন তিনি ছালাত শেষ করলেন তখন বললেন, তাদের কি হয়েছে, যারা আমাদের সাথে ছালাত আদায় করে, অথচ উত্তমরূপে পবিত্রতা লাভ করে না? এরাই আমাদের কুরআন পাঠে গোলযোগ সৃষ্টি করে। তাহক্বীক্ব : যঈফ। উক্ত হাদীছের সনদে আব্দুল মালেক বিন উমাইর নামে একজন যঈফ রাবী আছে।"
মিশকাতে জয়িফ হাদিস,৭৬,দুর্বল হাদিস,,বানী সুলাইম গোত্রের এক ব্যক্তি থেকে বর্ণিত:,"একবার রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) এই পাঁচটি কথা আমার হাতে অথবা তাঁর নিজের হাতে গুনে গুনে বললেন, ‘সুবহানাল্লাহ’ বলা হল পাল্লার অর্ধেক আর ‘আলহামদুলিল্লাহ’ উহাকে পূর্ণ করে এবং ‘আল্লাহু আকবর’ আসমান ও যমীনের মাঝে যা আছে তাকে পূর্ণ করে। ছিয়াম হল ধৈর্যের অর্ধেক এবং পবিত্রতা হল ঈমানের অর্ধেক। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৭৭,দুর্বল হাদিস,,মু’আবিয়া ইবনু আবি সুফিয়ান (রাঃ) থেকে বর্ণিত:,"নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, চক্ষুদয় হল গুহ্যদ্বারের ঢাকনা। সুতরাং চোখ যখন ঘুমায়, তখন ঢাকনা খুলে যায়। তাহক্বীক্ব : যঈফ। উক্ত হাদীছের পরের হাদীছটি ছহীহ (মিশকাত হা/৩১৬)।"
মিশকাতে জয়িফ হাদিস,৭৮,দুর্বল হাদিস,,আব্দুল্লাহ ইবনু আব্বাস (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, নিশ্চয় ওযূ সেই ব্যক্তির উপর ওয়াজিব, যে কাত হয়ে ঘুমিয়েছে। কেননা যখন কেউ কাত হয়ে ঘুমায়, তখন তার শরীরের বন্ধনসমূহ খুলে যায়। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৭৯,দুর্বল হাদিস,,আবু রাফে’ (রাঃ) থেকে বর্ণিত:,"একদা তাকে একটা ছাগল হাদিয়া দেওয়া হল এবং তিনি পাতিলে রাখলেন। এমন সময় রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) তার নিকট উপস্থিত হলেন এবং বললেন, পাতিলে কি রাখা হয়েছে হে আবু রাফে’? তিনি বললেন, একটি ছাগল আমাদেরকে হাদিয়া দেওয়া হয়েছে। তা পাতিলে পাক করেছি। রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বললেন, আমাকে এর একটি বাজু দাও। (আবু রাফে’ বলেন,) আমি তাঁকে একটি বাজু দিলাম। অতঃপর তিনি বললেন, আমাকে আর একটি বাজু দাও। আমি তাঁকে আরো একটি বাজু দিলাম। অতঃপর তিনি বললেন, আমাকে আর একটি বাজু দাও তখন আমি বললাম, হে আল্লাহ্‌র রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)! ছাগলের মাত্র দুটি বাজু হয়। এটা শুনে তিনি বললেন, তুমি যদি চুপ করে থাকতে তাহলে আমাকে বাজুর পর বাজু দিতে থাকতেন। অতঃপর তিনি পানি চাইলেন এবং কুলি করলেন। তারপর তাঁর অঙ্গুলীসমূহের মাথা ধুয়ে ফেললেন। অতঃপর সালাতের জন্য দাঁড়ালেন এবং সালাত আদায় করলেন। রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) তাদের নিকট পুনরায় ফিরে আসলেন এবং তাদের নিকট ঠান্ডা গোশত পেলেন। তিনি তা খেলেন। অতঃপর মসজিদে প্রবেশ করলেন এবং সালাত আদায় করলেন, কিন্তু পানি স্পর্শ করলেন না। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৮০,দুর্বল হাদিস,,ইবনু ওমর (রাঃ) থেকে বর্ণিত:,"ওমর (রাঃ) বলেন, চুম্বন স্পর্শের অন্তর্ভুক্ত। সুতরাং তোমরা চুম্বন দিয়ে ওযূ কর। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৮১,দুর্বল হাদিস,,ওমর ইবনু আব্দুল আযীয তামীমুদ দারী (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেন, প্রত্যেক প্রবাহমান রক্তের কারণেই ওযূ করতে হবে। তাহক্বীক্ব : যঈফ। ইমাম দারাকুৎনী (রহঃ) বলেন, ওমর ইবনু আব্দুল আযীয তামীমুদ্দারীর নিকট থেকে শুনেননি। আর ইয়াযীদ ইবনু খালেদ ও ইয়াযীদ ইবনু মুহাম্মাদ দু’জনই অপরিচিত রাবী।"
মিশকাতে জয়িফ হাদিস,৮২,দুর্বল হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) যখন পায়খানায় যেতেন, তখন তাঁর আংটিটি খুলে রাখতেন। তাহক্বীক্ব : হাদীছটি মুনকার হিসেবে যঈফ।"
মিশকাতে জয়িফ হাদিস,৮৩,দুর্বল হাদিস,,আবু মূসা আশ'আরী (রাঃ) থেকে বর্ণিত:,"একদিন আমি নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)-এর সাথে ছিলাম। অতঃপর তিনি যখন পেশাব করার ইচ্ছা করলেন, তখন একটি দেয়ালের গোড়ায় নরম জায়গায় গেলেন এবং পেশাব করলেন। অতঃপর বললেন, যখন তোমাদের কেউ পেশাব করতে ইচ্ছা করে, তখন যেন সে এরূপ স্থান সন্ধান করে যাতে শরীরে পেশাবের ছিটা না পড়ে। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৮৪,দুর্বল হাদিস,,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, যে ব্যক্তি চোখে সুরমা লাগায়, সে যেন বিজোড় সংখ্যায় লাগায়। যে এইরূপ করল সে ভাল কাজ করল, আর যে করল না সে মন্দ কাজ করল না। আর যে ব্যক্তি ইস্তিঞ্জা করে সেও যেন বিজোড় করে। যে তা করল সে ভাল করল, আর যে করল না সে মন্দ কাজ করল না। যে ব্যক্তি খানা খেল এবং খিলাল দ্বারা দাঁত হতে কিছু বের করল, সে যেন তা বাইরে ফেলে দেয় এবং যা জিহবা দ্বারা মথিত করে তা যেন গিলে ফেলে। যে এরূপ করল ভাল করল, আর যে এরূপ করল না সে মন্দ করল না এবং যে ব্যক্তি পায়খানায় যায়, সে যেন পর্দা করে, যদি সে পর্দা করতে বালির স্তূপ ব্যতীত কিছু না পায়, তাহলে স্তূপকে যেন পিঠ দিয়ে বসে। কারণ শয়তান মানুষের বসার স্থান নিয়ে খেলা করে। যে এরূপ করল ভাল করল, আর যে না করল মন্দ করল না। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৮৫,দুর্বল হাদিস,,আব্দুল্লাহ ইবনু মুগাফফাল (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, তোমাদের কেউ যেন গোসলখানায় পেশাব না করে। অতঃপর সেখানে সে গোসল করবে অথবা ওযূ করবে, কারণ অধিকাংশ ধোঁকা সেখান থেকেই উৎপন্ন হয়। তাহক্বীক্ব : উক্ত হাদীসের প্রথমাংশ সহীহ আর শেষের অংশটুকু যঈফ।"
মিশকাতে জয়িফ হাদিস,৮৬,দুর্বল হাদিস,,আব্দুল্লাহ ইবনু সারজেস (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, তোমাদের কেউ যেন গর্তে পেশাব না করে। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৮৭,দুর্বল হাদিস,,ওমর (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) একদা আমাকে দাঁড়িয়ে পেশাব করতে দেখলেন। তখন তিনি বললেন, হে ওমর! দাঁড়িয়ে পেশাব করো না। তারপর থেকে আমি আর দাঁড়িয়ে পেশাব করিনি। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৮৮,দুর্বল হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, আমার নিকট জিবরীল (আঃ) এসে বললেন, হে মুহাম্মাদ (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)! যখন ওযূ করবেন, তখন পানি ছিটাবেন। তাহক্বীক্ব : যঈফ ও মুনকার।"
মিশকাতে জয়িফ হাদিস,৮৯,দুর্বল হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"একদা রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) পেশাব করলেন এবং ওমর তাঁর পিছনে পানির একটি পাত্র নিয়ে দাঁড়ালেন। তিনি বললেন, হে ওমর! এটা কী? ওমর (রাঃ) বলেন, পানি- যার দ্বারা আপনি ওযূ করবেন। রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বললেন, আমি এভাবে আদিষ্ট হয়নি যে, যখনই পেশাব করব তখনই ওযূ করবো। যদি আমি সর্বদা এরূপ করি, তাহলে এটা সুন্নত হয়ে যাবে। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৯০,দুর্বল হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) যখন পায়খানা হতে বের হতেন, তখন বলতেন, ‘সেই আল্লাহ্‌র যাবতীয় প্রশংসা, যিনি আমার নিকট হতে কষ্টদায়ক জিনিস দূর করলেন এবং আমাকে নিরাপদ করলেন।’ তাহক্বীক্ব : যঈফ। উক্ত বর্ণনার সনদে ইসমাঈল ইবনু মুসলিম নামে একজন রাবী আছে। সে মুহাদ্দিসগণের ঐকমত্যে যঈফ।"
মিশকাতে জয়িফ হাদিস,৯১,দুর্বল হাদিস,,আবু আইয়ূব (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, চারটি জিনিস নবীদের সুন্নাত। (ক) লজ্জা করা। (খ) সুগন্ধি ব্যবহার করা। (গ) মিসওয়াক করা ও (ঘ) বিবাহ করা। তাহক্বীক্ব : বর্ণনাটি যঈফ। উক্ত বর্ণনায় কয়েকটি ত্রুটি রয়েছে। আইয়ূব ও মাকহূলের মাঝে রাবী বাদ পড়েছে। হাজ্জাজ বিন আরত্বাহ নামক রাবীর দোষ রয়েছে। এছাড়াও এর সনদে আবু শিমাল রয়েছে। তাকে আবু যুর’আহ ও ইবনু হাজার আসক্বালানী অপরিচিত বলেছেন।"
মিশকাতে জয়িফ হাদিস,৯২,খুবই দুর্বল,,আবু উমামা (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, যখনই জিবরীল (আঃ) আমার নিকট আসতেন, তখনই আমাকে মিসওয়াক করার জন্য বলতেন, যাতে আমার ভয় হতে লাগলো যে, আমি আমার মুখের সম্মুখ দিক ক্ষয় করে দিব। তাহক্বীক্ব : নিতান্তই যঈফ।"
মিশকাতে জয়িফ হাদিস,৯৩,দুর্বল হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেন, যে সালাত মিসওয়াক করে আদায় করা হয়, সেই সালাতে মিসওয়াক করা বিহীন সালাতের চেয়ে ৭০ গুণ বেশী নেকী হয়। তাহক্বীক্ব : ইমাম বায়হাক্বী উক্ত বর্ণনা উল্লেখ করে বলেন, মু’আবিয়া ইবনু ইয়াহইয়া যুহরী থেকে বর্ণনা করেছেন। সে নির্ভরযোগ্য নয়। অন্য সূত্রে উরওয়া আয়েশা থেকে বর্ণনা করেছে। কিন্তু তারা উভয়েই যঈফ। অন্য সূত্রে উরওয়া আক্বেদী থেকে বর্ণনা করেছে, সে মিথ্যুক।"
মিশকাতে জয়িফ হাদিস,৯৪,দুর্বল হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"আবু উমামা (রাঃ) একদা রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)-এর ওযূর অবস্থা বর্ণনা করলেন। অতঃপর তিনি তাঁর দুই চোখের কোণা মাসহে করলেন এবং বললেন, দুই কান মাথারই অংশ। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৯৫,খুবই দুর্বল,,উবাই ইবনু কা’ব (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেন, ওযূর জন্য একটি শয়তান রয়েছে, যাকে ‘ওলাহান’ বলা হয়। সুতরাং পানির কুমন্ত্রণা হতে সতর্ক থাকবে। তাহক্বীক্ব : নিতান্তই যঈফ।"
মিশকাতে জয়িফ হাদিস,৯৬,দুর্বল হাদিস,,মু’আয ইবনু জাবাল (রাঃ) থেকে বর্ণিত:,"আমি রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)-কে দেখেছি, যখন তিনি ওযূ করতেন, আপন কাপড়ের কিনারা দ্বারা নিজ মুখমণ্ডল মুছে নিতেন। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৯৭,দুর্বল হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)-এর একটি পৃথক কাপড় খণ্ড ছিল, যার দ্বারা তিনি ওযূর পরে তাঁর ওযূর অঙ্গসমূহ মুছে নিতেন। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৯৮,দুর্বল হাদিস,,ছাবেত ইবনু আবী সাফিয়া (রাঃ) থেকে বর্ণিত:,"আমি আবু জাফর মুহাম্মাদ আল-বাকেরকে জিজ্ঞেস করলাম, আপনাকে কি জাবের (রাঃ) বলেছেন যে, নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) ওযূ করেছেন কখনো একবার কখনো দুই দুইবার; আবার কখনো তিন তিনবার করে। তিনি বললেন, হ্যাঁ। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,৯৯,জাল হাদিস,,আব্দুল্লাহ ইবনু যায়েদ (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) একদা দুই দুইবার করে ওযূ করলেন এবং বললেন, এটা এক নূরের উপর আরেক নূর। তাহক্বীক্ব : হাদীছটি জাল, ভিত্তিহীন।"
মিশকাতে জয়িফ হাদিস,১০০,দুর্বল হাদিস,,"আবু হুরায়রা, ইবনু মাসঊদ ও ইবনু ওমর (রাঃ) থেকে বর্ণিত:","নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, যে ব্যক্তি ওযূ করল এবং বিসমিল্লাহ্‌ পড়ল, সে তার সমস্ত শরীরকে পবিত্র করল। আর যে ব্যক্তি ওযূ করল অথচ বিসমিল্লাহ্‌ পড়ল না, সে কেবল তার ওযূর স্থানসমূহকেই পবিত্র করল। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,১০১,দুর্বল হাদিস,,আবু রাফে’ (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) যখন সালাতের জন্য ওযূ করতেন, তখন তাঁর আঙ্গুলে পরিহিত আংটি নাড়াচাড়া করতেন। তাহক্বীক্ব : যঈফ। উক্ত হাদীসের সনদে মা’মার ও তার পিতা মুহাম্মাদ ইবনু ওবায়দুল্লাহ নামে দুইজন দুর্বল রাবী আছে।"
মিশকাতে জয়িফ হাদিস,১০২,দুর্বল হাদিস,,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, প্রত্যেক চুলের নিচে নাপাকী রয়েছে। সুতরাং চুলগুলোকে উত্তমরূপে ধৌত করবে এবং শরীর ভালভাবে পরিষ্কার করবে। তাহক্বীক্ব : যঈফ। এর সনদে হারিছ ইবনু ওয়াজীহ নামক এক রাবী আছে। ইমাম আবুদাউদ বলেন, তার হাদীছ মুনকার। সে দুর্বল রাবী।"
মিশকাতে জয়িফ হাদিস,১০৩,দুর্বল হাদিস,,আলী (রাঃ) থেকে বর্ণিত:,"রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বলেছেন, যে ব্যক্তি নাপাকীর এক চুল পরিমাণ স্থানও ছেড়ে দিবে এবং তা ধৌত করবে না, তার বিরুদ্ধে আগুনের এই এই ব্যবস্থা নেয়া হবে। আলী (রাঃ) বলেন, সেই থেকে আমি আমার মাথার সাথে শত্রুতা পোষণ করেছি। এই কথা তিনি তিনবার বললেন। তাহক্বীক্ব : যঈফ। উক্ত বর্ণনার সনদে আত্বা হাম্মাদ ও যামান নামের দুই ব্যক্তি যঈফ রয়েছে।"
মিশকাতে জয়িফ হাদিস,১০৪,দুর্বল হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) খিতমী দ্বারা মাথা ধৌত করতেন, অথচ তখন তিনি অপবিত্র থাকতেন। একেই তিনি যথেষ্ট মনে করতেন। মাথায় আর পানি ঢালতেন না। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,১০৫,দুর্বল হাদিস,,আলী (রাঃ) থেকে বর্ণিত:,"জনৈক ব্যক্তি রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)-এর নিকটে এসে বলল, হে আল্লাহ্‌র রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম)! আমি নাপাকীর গোসল করেছি ও ফজরের সালাত পড়েছি। অতঃপর দেখি এক নখ পরিমাণ জায়গায় পানি পোঁছেনি। রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) বললেন, যদি তখন তুমি উহার উপর তোমার (ভিজা) হাত মুছে দিতে, তাহলে তোমার জন্য যথেষ্ট হত। তাহক্বীক্ব : যঈফ।"
মিশকাতে জয়িফ হাদিস,১০৬,দুর্বল হাদিস,,আব্দুল্লাহ ইবনু ওমর (রাঃ) থেকে বর্ণিত:,"সালাত ছিল পঞ্চাশ ওয়াক্ত, নাপাকীর গোসল ছিল সাতবার এবং কাপড় হতে পেশাব ধোয়ার বিধান ছিল সাতবার। রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়াসাল্লাম) আল্লাহ্‌র দরবারে বারংবার প্রার্থনা করতে থাকেন, ফলে সালাত আদায় করা হয় পাঁচ ওয়াক্ত, নাপাকীর গোসল করা হয় একবার এবং পেশাব হতে কাপড় ধোয়ার বিধান করা হয় একবার। তাহক্বীক্ব : যঈফ।"
,,,,,
