বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
বুলুগুল মারাম,৮১৫,সহিহ হাদিস,وَعَنِ ابْنِ مَسْعُودٍ - رضي الله عنه - قَالَ: مَنِ اشْتَرَى شَاةً مَحَفَّلَةً، فَرَدَّهَا، فَلْيَرُدَّ مَعَهَا صَاعًا. رَوَاهُ الْبُخَارِيُّ ، وَزَادَ الْإِسْمَاعِيلِيُّ: مِنْ تَمْرٍ,আবদুল্লাহ ইবনু মাস‘উদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, যে ব্যক্তি (স্তন্যে) দুধ আটকিয়ে রাখা বকরী ক্রয় করে তা ফেরত দিতে চায়, সে যেন এর সঙ্গে এক সা‘ পরিমাণ খেজুরও দেয়। বুখারী (রহঃ); ইসমাইলী বর্ণনা অতিরিক্ত করেছেন যে, খেজুর হতে এক সা‘ বা আড়াই কেজি মালিককে দেবে। [৮৬৮]"
বুলুগুল মারাম,৮১৬,সহিহ হাদিস,وَعَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - مَرَّ عَلَى صُبْرَةِ طَعَامٍ، فَأَدْخَلَ يَدَهُ فِيهَا، فَنَالَتْ أَصَابِعُهُ بَلَلًا، فَقَالَ: «مَا هَذَا يَا صَاحِبَ الطَّعَامِ» ? قَالَ: أَصَابَتْهُ السَّمَاءُ يَارَسُولَ اللَّهِ. قَالَ: «أَفَلَا جَعَلْتَهُ فَوْقَ الطَّعَامِ; كَيْ يَرَاهُ النَّاسُ? مَنْ غَشَّ فَلَيْسَ مِنِّي» رَوَاهُ مُسْلِمٌ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) একটা ‘খাদ্য-স্তুপের’ পাশ দিয়ে যেতে গিয়ে তাঁর হাত তাতে প্রবেশ করালেন। ফলে তাঁর আঙ্গুলে কিছু ভিজা অনুভূত হল। তারপর তিনি বললেন, হে খাদ্য বিক্রেতা, এ আবার কি? লোকটি বললেন হে আল্লাহ্‌র রাসূল, ওতে বৃষ্টি পেয়েছে। তিনি বললেন, ‘কেন তুমি ঐ ভেজা অংশটাকে উপরে রাখলে না- তাহলে লোকে তা দেখতে পেত। যে ধোকাবাজী করে (কেনা-বেচা করে) সে আমাদের নীতিতে নয়।’ [৮৬৯]"
বুলুগুল মারাম,৮১৭,হাসান হাদিস,وَعَنْ عَبْدِ اللَّهِ بْنِ بُرَيْدَةَ، عَنْ أَبِيهِ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «مَنْ حَبَسَ الْعِنَبَ أَيَّامَ الْقِطَافِ، حَتَّى يَبِيعَهُ مِمَّنْ يَتَّخِذُهُ خَمْراً، فَقَدْ تَقَحَّمَ النَّارَ عَلَى بَصِيرَةٍ» رَوَاهُ الطَّبَرَانِيُّ فِي «الْأَوْسَطِ» بِإِسْنَادٍ حَسَنٍ,বুরাইদাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- আঙ্গুর পাড়বার মৌসুমে বিক্রয় না করে যে ব্যক্তি মদ তৈরিকারকদের নিকটে বিক্রয় করার জন্য আঙ্গুরকে গোলাজাত করে রাখে তাহলে সে জেনে-বুঝেই বলপূর্বক জাহান্নামে প্রবেশ করে। তাবরানীর আল-আওসাত নামক কিতাবে উত্তম সানাদে বর্ণনা করেছেন। [৮৭০]"
বুলুগুল মারাম,৮১৮,হাসান হাদিস,وَعَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «الْخَرَاجُ بِالضَّمَانِ» رَوَاهُ الْخَمْسَةُ، وَضَعَّفَهُ الْبُخَارِيُّ وَأَبُو دَاوُدَ، وَصَحَّحَهُ التِّرْمِذِيُّ وَابْنُ خُزَيْمَةَ وَابْنُ الْجَارُودِ وَابْنُ حِبَّانَ وَالْحَاكِمُ وَابْنُ الْقَطَّانِ,আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- (দাস-দাসী বা পশু বা অন্য কিছুর হতে) লভ্যাংশের অধিকার জিম্মাদারী পাবে। (কেননা, ক্ষয়-ক্ষতির দায়-দায়িত্ব তারই)। -বুখারী ও আবূ দাউদ (রহঃ) একে যয়ীফ বলেছেন; তিরমিযী, ইবনু খুযাইমাহ, ইবনু জারূদ, ইবনু হিব্বান, হাকিম ও ইবনু কাত্তান হাদীসটিকে সহীহ বলেছেন। [৮৭১]"
বুলুগুল মারাম,৮১৯,সহিহ হাদিস,وَعَنْ عُرْوَةَ الْبَارِقِيِّ - رضي الله عنه -، أَنَّ النَّبِيَّ - صلى الله عليه وسلم - أَعْطَاهُ دِينَارًا يَشْتَرِي بِهِ أُضْحِيَّةً، أَوْ شَاةً، فَاشْتَرَى شَاتَيْنِ، فَبَاعَ إِحْدَاهُمَا بِدِينَارٍ، فَأَتَاهُ بِشَاةٍ وَدِينَارٍ، فَدَعَا لَهُ بِالْبَرَكَةِ فِي بَيْعِهِ، فَكَانَ لَوِ اشْتَرَى تُرَابًا لَرَبِحَ فِيهِ. رَوَاهُ الْخَمْسَةُ إِلَّا النَّسَائِيَّ، وَقَدْ أَخْرَجَهُ الْبُخَارِيُّ ضِمْنَ حَدِيثٍ، وَلَمْ يَسُقْ لَفْظَهُ,উরওয়া আল-বারিকী (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তাঁর জন্য একটা কুরবানীর জন্তু বা ছাগল কেনার উদ্দেশ্যে তাকে একটি দীনার দেন। তিনি তাঁর জন্য দুটি ছাগল কিনে এর একটি এক দীনারে বিক্রয় করে একটি দীনার ও একটি ছাগল নিয়ে নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) -এর নিকট উপস্থিত হন। রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তার জন্য বরকতের দোয়া করেন। রাবী বলেন, এরপর তিনি মাটি কিনলে তাতেও লাভবান হতেন। - বুখারী অন্য হাদীসের আনুসঙ্গিকরূপে হাদীসটি তাখরীজ করেছেন তবে তার শব্দ ব্যবহার করেননি। [৮৭২]"
বুলুগুল মারাম,৮২০,হাসান হাদিস,وَأَوْرَدَ التِّرْمِذِيُّ لَهُ شَاهِداً مِنْ حَدِيثِ حَكِيمِ بْنِ حِزَامٍ,বর্ণনাকারী থেকে বর্ণিত:,তিরমিযী এর পৃষ্ঠপোষকরূপে হাকিম বিন হিযামের একটি হাদীস বর্ণনা করেছেন। [৮৭৩]
বুলুগুল মারাম,৮২১,হাসান হাদিস,وَعَنْ أَبِي سَعِيدٍ الْخُدْرِيِّ - رضي الله عنه - أَنَّ النَّبِيَّ - صلى الله عليه وسلم - نَهَى عَنْ شِرَاءِ مَا فِي بُطُونِ الْأَنْعَامِ حَتَّى تَضَعَ، وَعَنْ بَيْعِ مَا فِي ضُرُوعِهَا، وَعَنْ شِرَاءِ الْعَبْدِ وَهُوَ آبِقٌ، وَعَنْ شِرَاءِ الْمَغَانِمِ حَتَّى تُقْسَمَ، وَعَنْ شِرَاءِ الصَّدَقَاتِ حَتَّى تُقْبَضَ، وَعَنْ ضَرْبَةِ الْغَائِصِ. رَوَاهُ ابْنُ مَاجَهْ وَالْبَزَّارُ وَالدَّارَقُطْنِيُّ بِإِسْنَادٍ ضَعِيفٍ,আবূ সাঈদ আল-খুদরী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) গবাদি পশুর গর্ভস্থ বাচ্চা প্রসবের পূর্বে, পশুর স্তনের দুধ পরিমাণ না করে, পলাতক গোলাম, গানীমাতের মাল বন্টনের পূর্বে, দান-খয়রাত হস্তগত করার পূর্বে এবং ডুবুরীর বাজির ভিত্তিতে ক্রয়-বিক্রয় করতে নিষেধ করেছেন। - ইবনু মাজাহ, বায্‌যার ও দারাকুতনী দুর্বল সানাদে (রাঃ)। [৮৭৪]"
বুলুগুল মারাম,৮২২,অন্যান্য,وَعَنِ ابْنِ مَسْعُودٍ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «لَا تَشْتَرُوا السَّمَكَ فِي الْمَاءِ; فَإِنَّهُ غَرَرٌ» رَوَاهُ أَحْمَدُ، وَأَشَارَ إِلَى أَنَّ الصَّوَابَ وَقْفُهُ,ইবনু মাস‘ঊদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, মাছ পানিতে থাকা অবস্থায় ক্রয় করবে না- কেননা এটা একটা ধোঁকা বিশেষ। - আহমাদ এর সানাদকে মাওকূফ হওয়া সঠিক বলে ইঙ্গিত করেছেন। [৮৭৫]"
বুলুগুল মারাম,৮২৩,অন্যান্য,وَعَنِ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا قَالَ: نَهَى رَسُولُ اللَّهِ - صلى الله عليه وسلم - أَنْ تُبَاعَ ثَمَرَةٌ حَتَّى تَطْعَمَ، وَلَا يُبَاعَ صُوفٌ عَلَى ظَهْرٍ، وَلَا لَبَنٌ فِي ضَرْعٍ. رَوَاهُ الطَّبَرَانِيُّ فِي «الْأَوْسَطِ» وَالدَّارَقُطْنِيُّ ، وَأَخْرَجَهُ أَبُو دَاوُدَ فِي «الْمَرَاسِيلِ» لِعِكْرِمَةَ، وَهُوَ الرَّاجِحُ، وَأَخْرَجَهُ أَيْضاً مَوْقُوفاً عَلَى ابْنِ عَبَّاسٍ بِإِسْنَادٍ قَوِيٍّ، وَرَجَّحَهُ الْبَيْهَقِيُّ,ইবনু ‘আব্বাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) খাওয়ার উপযোগী না হওয়া পর্যন্ত ফল বিক্রয় করতে নিষেধ করেছেন এবং পশম পশুর শরীরে থাকা অবস্থায় এবং দুধ ওলানে থাকাকালীন বিক্রয় করতে নিষেধ করেছেন। - তাবারানীর আল-আওসাত, দারাকুতনী, আবূ দাউদ-ইকরামার মারাসিলে এটি বর্ণনা করেছেন, আর এটা (মুরসাল হওয়াটা) অগ্রগণ্য; আবূ দাউদ এটাকে ইবনু ‘আব্বাস (রাঃ) থেকে শক্তিশালী সানাদে মাওকূফরূপেও বর্ণনা করেছেন। আর ইমাম বাইহাকী (রহঃ) তা প্রাধান্য দিয়েছেন। [৮৭৬]"
বুলুগুল মারাম,৮২৪,অন্যান্য,وَعَنْ أَبِي هُرَيْرَةَ - رضي الله عنه -، أَنَّ النَّبِيَّ - صلى الله عليه وسلم - نَهَى عَنْ بَيْعِ الْمَضَامِينِ، وَالْمَلَاقِيحِ. رَوَاهُ الْبَزَّارُ، وَفِي إِسْنَادِه ضَعْفٌ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) মাযামীন (পশুর পেটের বাচ্চা) ও মালাকীহ্‌ নরের পিঠের বীর্য (নসল সূত্র) বিক্রয় করতে নিষেধ করেছেন। বায্‌যার (রাঃ); এর সানাদ দুর্বল। [৮৭৭]
বুলুগুল মারাম,৮২৫,সহিহ হাদিস,عَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «مَنْ أَقَالَ مُسْلِماً بَيْعَتَهُ، أَقَالَهُ اللَّهُ عَثْرَتَهُ» رَوَاهُ أَبُو دَاوُدَ وَابْنُ مَاجَهْ، وَصَحَّحَهُ ابْنُ حِبَّانَ وَالْحَاكِمُ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেনঃ যে ব্যক্তি কোন মুসলমানের (বা অনুতপ্ত ব্যক্তির অনুরোধে) চুক্তি ভঙ্গের সুযোগ দিলো, আল্লাহ তার ত্রুটি–বিচ্যুতি মাফ করবেন। - ইবনু হিব্বান ও হাকিম একে সহীহ্ বলেছেন। [৮৭৮]"
বুলুগুল মারাম,৮২৬,সহিহ হাদিস,وَعَنِ ابْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا، عَنْ رَسُولِ اللَّهِ - صلى الله عليه وسلم - قَالَ: «إِذَا تَبَايَعَ الرَّجُلَانِ، فَكُلُّ وَاحِدٍ مِنْهُمَا بِالْخِيَارِ مَالَمْ يَتَفَرَّقَا وَكَانَا جَمِيعاً، أَوْ يُخَيِّرُ أَحَدُهُمَا الْآخَرَ، فَإِنْ خَيَّرَ أَحَدُهُمَا الْآخَرَ فَتَبَايَعَا عَلَى ذَلِكَ فَقَدَ وَجَبَ الْبَيْعُ، وَإِنْ تَفَرَّقَا بَعْدَ أَنْ تَبَايَعَا، وَلَمْ يَتْرُكْ وَاحِدٌ مِنْهُمَا الْبَيْعَ فَقَدْ وَجَبَ الْبَيْعُ» مُتَّفَقٌ عَلَيْهِ، وَاللَّفْظُ لِمُسْلِمٍ,ইবনু ‘উমার (রাঃ) সূত্রে আল্লাহর রসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) থেকে বর্ণিত:,"তিনি বলেন, যখন দু’ ব্যক্তি ক্রয়-বিক্রয় করে, তখন তাদের উভয়ে যতক্ষণ বিচ্ছিন্ন না হবে অথবা একে অপরকে ইখতিয়ার প্রদান না করবে, ততক্ষণ তাদের উভয়ের ইখতিয়ার থাকবে। এভাবে তারা উভয়ে যদি ক্রয়-বিক্রয় করে তবে তা সাব্যস্ত হয়ে যাবে। আর যদি তারা উভয়ে ক্রয়-বিক্রয়ের পর বিচ্ছিন্ন হয়ে যায় এবং তাদের কেউ যদি তা পরিত্যাগ না করে তবে ক্রয়-বিক্রয় সাব্যস্ত হয়ে যাবে। - শব্দ বিন্যাস মুসলিমের। [৮৭৯]"
বুলুগুল মারাম,৮২৭,হাসান হাদিস,وَعَنْ عَمْرِو بْنِ شُعَيْبٍ، عَنْ أَبِيهِ، عَنْ جَدِّهِ; أَنَّ النَّبِيَّ - صلى الله عليه وسلم - قَالَ: «الْبَائِعُ وَالْمُبْتَاعُ بِالْخِيَارِ حَتَّى يَتَفَرَّقَا ، إِلَّا أَنْ تَكُونَ صَفْقَةَ خِيَارٍ، وَلَا يَحِلُّ لَهُ أَنْ يُفَارِقَهُ خَشْيَةَ أَنْ يَسْتَقِيلَهُ» رَوَاهُ الْخَمْسَةُ إِلَّا ابْنَ مَاجَهْ، وَالدَّارَقُطْنِيُّ وَابْنُ خُزَيْمَةَ وَابْنُ الْجَارُودِ ، وَفِي رِوَايَةٍ: «حَتَّى يَتَفَرَّقَا مِنْ مَكَانِهِمَا,আম্‌র বিন শু‘আইব থেকে বর্ণিত:,"তিনি তাঁর পিতা থেকে, তিনি তাঁর দাদা (রাঃ) থেকে বর্ণনা করেন যে, নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- বিক্রেতা ও ক্রেতা উভয় বেচাকেনার স্থান ছেড়ে যাবার পূর্ব পর্যন্ত (ক্রয়-বিক্রয় বাতিল করার) অধিকারী থাকবে। এ সুযোগ থাকবে তাদের জন্য- যারা খেয়ার বা অধিকার দেয়ার চুক্তিতে ক্রয় বিক্রয় করবে। ক্রয়-বিক্রয় প্রত্যাহার করবে এ ভয়ে অন্যকে ছেড়ে চলে যাওয়া হালাল বা বৈধ হবে না। আর অন্য বর্ণনায় আছে- ‘এ অধিকার তাদের উভয়ের স্থান ত্যাগ না করা পর্যন্ত।’ [৮৮০]"
বুলুগুল মারাম,৮২৮,সহিহ হাদিস,وَعَنِ ابْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا قَالَ: ذَكَرَ رَجُلٌ لِلنَّبِيِّ - صلى الله عليه وسلم - أَنَّهُ يُخْدَعُ فِي الْبُيُوعِ فَقَالَ: «إِذَا بَايَعْتَ فَقُلْ: لَا خَلَابَةَ» مُتَّفَقٌ عَلَيْهِ,আবদুল্লাহ ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"এক সাহাবী নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) এর নিকট উল্লেখ করলেন যে, তাকে ক্রয়-বিক্রয়ে ধোঁকা দেয়া হয়। তখন তিনি বললেন, যখন তুমি ক্রয়-বিক্রয় করবে তখন বলবে কোন প্রকার ধোঁকা নেই। [৮৮১]"
বুলুগুল মারাম,৮২৯,সহিহ হাদিস,عَنْ جَابِرٍ - رضي الله عنه - قَالَ: لَعَنَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - آكِلَ الرِّبَا، وَمُوكِلَهُ، وَكَاتِبَهُ، وَشَاهِدَيْهِ، وَقَالَ: «هُمْ سَوَاءٌ» رَوَاهُ مُسْلِمٌ,জাবির (রাঃ) থেকে বর্ণিত:,"তিনি বলেছেন- নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) সুদগ্রহীতা, সুদদাতা, সুদ লেন-দেনের লেখক ও সাক্ষীদ্বয়কে লানত করেছেন। আর তিনি তাদের সকলকে সমান (অপরাধী) বলেছেন। [৮৮২]"
বুলুগুল মারাম,৮৩০,সহিহ হাদিস,وَلِلْبُخَارِيِّ نَحْوُهُ مِنْ حَدِيثِ أَبِي جُحَيْفَةَ,বর্ণনাকারী থেকে বর্ণিত:,বুখারীতেও আবূ জুহাইফাহ থেকে অনুরূপ বর্ণিত হয়েছে। [৮৮৩]
বুলুগুল মারাম,৮৩১,অন্যান্য,وَعَنْ عَبْدِ اللَّهِ بْنِ مَسْعُودٍ - رضي الله عنه - عَنِ النَّبِيِّ - صلى الله عليه وسلم - قَالَ: «الرِّبَا ثَلَاثَةٌ وَسَبْعُونَ بَابًا أَيْسَرُهَا مِثْلُ أَنْ يَنْكِحَ الرَّجُلُ أُمَّهُ، وَإِنَّ أَرْبَى الرِّبَا عِرْضُ الرَّجُلِ الْمُسْلِمِ» رَوَاهُ ابْنُ مَاجَهْ مُخْتَصَراً، وَالْحَاكِمُ بِتَمَامِهِ وَصَحَّحَهُ,আবদুল্লাহ বিন মাস‘ঊদ (রাঃ) থেকে বর্ণিত:,"তিনি নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) হতে বর্ণনা করেছেন, তিনি বলেছেন – সুদের সত্তরটি স্তর (প্রকারভেদ) রয়েছে। তার মধ্যে সর্বাপেক্ষা ছোটটি হচ্ছে – কোন ব্যক্তি তার মা বিবাহ করার ন্যায় আর কোন মুসলিম ভাই – এর সম্মান হানী করাও বড় ধরনের সুদের সমতুল্য (পাপ কাজ)। - ইবনু মাজাহ সংক্ষিপ্তভাবে; হাকিম পূর্ণভাবে বর্ণনা করে সহীহ বলেছেন। [৮৮৪]"
বুলুগুল মারাম,৮৩২,সহিহ হাদিস,وَعَنْ أَبِي سَعِيدٍ الْخُدْرِيِّ - رضي الله عنه - أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - قَالَ: «لَا تَبِيعُوا الذَّهَبَ بِالذَّهَبِ إِلَّا مِثْلًا بِمِثْلٍ، وَلَا تُشِفُّوا بَعْضَهَا عَلَى بَعْضٍ، وَلَا تَبِيعُوا الْوَرِقَ بِالْوَرِقِ إِلَّا مِثْلًا بِمِثْلٍ، وَلَا تُشِفُّوا بَعْضَهَا عَلَى بَعْضٍ، وَلَا تَبِيعُوا مِنْهَا غَائِباً بِنَاجِزٍ» مُتَّفَقٌ عَلَيْهِ,আবূ সাঈদ খুদরী (রাঃ) থেকে বর্ণিত:,"আল্লাহর রসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, সমান পরিমাণ ছাড়া তোমরা সোনার বদলে সোনা বিক্রি করবে না, একটি অপরটি হতে কম-বেশি করবে না। [৮৮৫] সমান ছাড়া তোমরা রূপার বদলে রূপা বিক্রি করবে না ও একটি অপরটি হতে কম-বেশি করবে না। আর নগদ মুদ্রার বিনিময়ে বাকী মুদ্রা বিক্রি করবে না। [৮৮৬]"
বুলুগুল মারাম,৮৩৩,সহিহ হাদিস,َعَنْ عُبَادَةَ بْنِ الصَّامِتِ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «الذَّهَبُ بِالذَّهَبِ، وَالْفِضَّةُ بِالْفِضَّةِ، وَالْبُرُّ بِالْبُرِّ، وَالشَّعِيرُ بِالشَّعِيرِ، وَالتَّمْرُ بِالتَّمْرِ، وَالْمِلْحُ بِالْمِلْحِ، مِثْلًا بِمِثْلٍ، سَوَاءً بِسَوَاءٍ، يَدًا بِيَدٍ، فَإِذَا اخْتَلَفَتْ هَذِهِ الْأَصْنَافُ فَبِيعُوا كَيْفَ شِئْتُمْ إِذَا كَانَ يَدًا بِيَدٍ» رَوَاهُ مُسْلِمٌ,উবাদাহ বিন সামিত (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- সোনার দ্বারা সোনা, রূপার দ্বারা রূপা, গমের বদলে গম, যবের বদলে যব, খেজুরের বদলে খেজুর ও লবণের বদলে লবণ লেনদেন (কম-বেশি না করে) একই রকমে সমপরিমাণে ও হাত বাঁ হাত অর্থাৎ নগদে বিক্রয় চলবে। যখন ঐ বস্তুগুলোর মধ্যে প্রকারভেদ থাকবে তখন নগদে তোমরা ইচ্ছানুযায়ী বিক্রয় কর। [৮৮৭]"
বুলুগুল মারাম,৮৩৪,সহিহ হাদিস,وَعَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «الذَّهَبُ بِالذَّهَبِ وَزْناً بِوَزْنٍ مِثْلًا بِمِثْلٍ، وَالْفِضَّةُ بِالْفِضَّةِ وَزْناً بِوَزْنٍ مِثْلًا بِمِثْلٍ، فَمَنْ زَادَ أَوِ اسْتَزَادَ فَهُوَ رِبًا» رَوَاهُ مُسْلِمٌ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- সোনার পরিবর্তে সোনার (লেনদেন) ওজনে সমানে সমানে হবে আর রূপা, রূপার পরিবর্তে ওজনে বরাবর হতে হবে। যে ব্যক্তি এ সবের লেনদেনে বেশি দেবে বা বেশি নেবে তা সুদ বলে গণ্য হবে। [৮৮৮]"
বুলুগুল মারাম,৮৩৫,সহিহ হাদিস,وَعَنْ أَبِي سَعِيدٍ، وَأَبِي هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُمَا أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - اسْتَعْمَلَ رَجُلًا عَلَى خَيْبَرَ، فَجَاءَهُ بِتَمْرٍ جَنِيبٍ، فَقَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «أَكُلُّ تَمْرِ خَيْبَرَ هَكَذَا?» فَقَالَ: لَا، وَاللَّهِ يَا رَسُولَ اللَّهِ، إِنَّا لَنَأْخُذُ الصَّاعَ مِنْ هَذَا بِالصَّاعَيْنِ وَالثَّلَاثَةِ، فَقَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «لَا تَفْعَلْ، بِعِ الْجَمْعَ بِالدَّرَاهِمِ، ثُمَّ ابْتَعْ بِالدَّرَاهِمِ جَنِيبًا» وَقَالَ فِي الْمِيزَانِ مِثْلَ ذَلِكَ. مُتَّفَقٌ عَلَيْهِ وَلِمُسْلِمٍ: «وَكَذَلِكَ الْمِيزَانُ,আবূ সাঈদ খুদরী (রাঃ) ও আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"আল্লাহর রসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) এক ব্যক্তিকে খায়বারে তহসীলদার নিযুক্ত করেন। সে জানীব নামক (উত্তম) খেজুর নিয়ে উপস্থিত হলে আল্লাহর রসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) জিজ্ঞেস করলেন, খায়বারের সব খেজুর কি এ রকমের? সে বলল, না, আল্লাহর কসম, হে আল্লাহর রসূল! এরূপ নয়, বরং আমরা দু’ সা’ এর পরিবর্তে এ ধরনের এক সা’ খেজুর নিয়ে থাকি এবং তিন সা’ এর পরিবর্তে এক দু’ সা’। তখন আল্লাহর রসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বললেন, এরূপ করবে না। বরং মিশ্রিত খেজুর দিরহামের বিনিময়ে বিক্রি করে দিরহাম দিয়ে জানীব খেজুর ক্রয় করবে এবং তিনি বললেন, ওজন করা হয় এমন বস্তুর লেনদেন এরূপভাবে হবে। মুসলিমে বর্ণিত হয়েছে, এভাবেই এর পরিমাপ করতে হবে। [৮৮৯]"
বুলুগুল মারাম,৮৩৬,সহিহ হাদিস,وَعَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ رَضِيَ اللَّهُ عَنْهُمَا قَالَ: نَهَى رَسُولُ اللَّهِ - صلى الله عليه وسلم - عَنْ بَيْعِ الصُّبْرَةِ مِنَ التَّمْرِ لا يُعْلَمُ مَكِيلُهَا بِالْكَيْلِ الْمُسَمَّى مِنَ التَّمْرِ. رَوَاهُ مُسْلِمٌ,জাবির বিন ‘আবদুল্লাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) নির্দিষ্ট পরিমাণ খেজুরের বদলে খেজুরের ঐরূপ স্তুপ বিক্রয় করতে নিষেধ করেছেন যার কোন পরিমাণ জানা নেই। [৮৯০]"
বুলুগুল মারাম,৮৩৭,সহিহ হাদিস,وَعَنْ مَعْمَرِ بْنِ عَبْدِ اللَّهِ - رضي الله عنه - قَالَ: إِنِّي كُنْتُ أَسْمَعُ رَسُولَ اللَّهِ - صلى الله عليه وسلم - يَقُولُ: «الطَّعَامُ بِالطَّعَامِ مِثْلاً بِمِثْلٍ» وَكَانَ طَعَامُنَا يَوْمَئِذٍ الشَّعِيرَ. رَوَاهُ مُسْلِمٌ,মা’মার বিন ‘আবদিল্লাহ থেকে বর্ণিত:,"তিনি বলেছেনঃ আমি রসূলুল্লাহ্ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) -কে বলতে শুনেছি, খাদ্য বস্তুর বদলে- বরাবর, সমানে সমান লেনদেন হবে। সাহাবী বলেছেন- আমাদের তৎকালীন সাধারণ খাদ্য বস্তু ছিল যব। [৮৯১]"
