বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
সহিহ তারগিব ওয়াত তাহরিব,১৫৮,সহিহ লিগাইরিহি,(صحيح لغيره) وَعَنْ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا، قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ : إِنَّ عَامَّةَ عَذَابِ الْقَبْرِ فِيْ الْبَوْلِ فَاسْتَنْزِهُوا مِنَ الْبَوْلِ. رواه البزار والطبراني في الكبير والحاكم والدارقطني,ইবনে আব্বাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু 'আলাইহি ওয়াসাল্লাম) বলেছেনঃ “অধিকাংশ কবরের আযাব পেশাবের কারণে হয়ে থাকে। সুতরাং তোমরা পেশাব থেকে সতর্ক থাক।” (বাযযার, ত্বাবরানী [কাবীর গ্রন্থে], হাকেম ও দারাকুতনী হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,১৫৯,সহিহ লিগাইরিহি,(صحيح لغيره) وَعَنْ أَنَسٍ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ « تَنَزَّهُوا مِنَ الْبَوْلِ فَإِنَّ عَامَّةَ عَذَابِ الْقَبْرِ مِنَ الْبَوْلِ. رواه الدارقطني,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসুলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “তোমরা পেশাব থকে পবিত্র থাক। কেননা পেশাবের কারণেই অধিকাংশ কবরের আযাব হয়ে থাকে।” (হাদীছটি বর্ণনা করেছেন দারাকুতনী)"
সহিহ তারগিব ওয়াত তাহরিব,১৬০,হাসান লিগাইরিহি,(حسن لغيره) وَعَنْ أبي بكرة رَضِيَ اللَّهُ عَنْهُ قال: بينما النبي صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يمشي بيني وبين رجل آخر إذ أتى على قبرين فقال إن صاحبي هذين القبرين يعذبان فائتياني بجريدة. قال أبو بكرة فاستبقت أنا وصاحبي فأتيته بجريدة فَشَقَّهَا نِصْفَيْنِ فوضع في هذا القبر واحدة وفي ذا القبر واحدة وقال لعله يخفف عنهما ما دامتا رطبتين إنهما يعذبان بغير كبير الغيبة والبول. رواه أحمد والطبراني في الأوسط واللفظ له وابن ماجه مختصرا,আবু বাকরা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) একদা জনৈক ব্যক্তি ও আমার মাঝখান দিয়ে হাটছিলেন। এমন সময় তিনি আসলেন দু’টি কবরের নিকট। অতঃপর বললেন, এ দু’কবরের অধিবাসীকে আযাব দেয়া হচ্ছে। তোমরা আমাকে একটি খেজুরের ডাল এনে দাও। আবু বাকরা (রাঃ) বলেন, ডাল আনার জন্য আমি এবং আমার সাখী প্রতিদ্বন্দ্বিতা করলাম। শেষে আমিই একটি ডাল নিয়ে এলাম। নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) ডালটিকে দু’ভাগে ভাগ করলেন। অতঃপর একভাগ রাখলেন এই কবরে আর এক ভাগ রাখলেন ঐ কবরে। আর বললেনঃ “ডাল দু’টি যতক্ষণ তাজা থাকবে ততক্ষণ আশা করা যায় তাদের কবর আযাব হালকা করা হবে। খুব বড় কারণে তাদের আযাব হচ্ছে না। কারণ হল, একজন গীবত করত ও অপরজনের পেশাব (থেকে সতর্ক থাকত না)।” (আহমাদ, ত্বাবরানী আওসাত গ্রন্থে ও ইবনে মাজহ সংক্ষিপ্তভাবে হাদীছটি বর্ণনা করেছেন, এ হাদীছের বাক্য ত্বাবরানীর)"
সহিহ তারগিব ওয়াত তাহরিব,১৬১,সহিহ হাদিস,(صحيح) و عَنْ أبِيْ هُرَيْرَةَ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَكْثَرُ عَذَابِ الْقَبْرِ مِنْ الْبَوْلِ. رواه أحمد وابن ماجه واللفظ له والحاكم,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “বেশীরভাগ কবরের আযাব পেশাবের কারণে হয়ে থাকে।” (হাদীছটি বর্ণনা করেছেন আহমাদ, ইবনে মাজাহ ও হাকেম। হাদীছের বাক্য ইবনে মাজাহর এবং হাকেম বলেন, শায়খানের শর্তানুযায়ী হাদীছটি সহীহ)"
সহিহ তারগিব ওয়াত তাহরিব,১৬২,সহিহ হাদিস,(صحيح) وَعَنْ عَبْدِ الرَّحْمَنِ ابْنِ حَسَنَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ خَرَجَ عَلَيْنَا رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَفِي يَدِهِ الدَّرَقَةُ فَوَضَعَهَا ثُمَّ جَلَسَ فَبَالَ إِلَيْهَا فَقَالَ بَعْضُهُمْ انْظُرُوا إِلَيْهِ يَبُولُ كَمَا تَبُولُ الْمَرْأَةُ فَسَمِعَهُ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَقَالَ وَيْحَكَ أَمَا عَلِمْتَ مَا أَصَابَ صَاحِبَ بَنِي إِسْرَائِيلَ كَانُوا إِذَا أَصَابَهُمْ الْبَوْلُ قَرَضُوهُ بِالْمَقَارِيضِ فَنَهَاهُمْ عَنْ ذَلِكَ فَعُذِّبَ فِي قَبْرِهِ. رواه ابن ماجه وابن حبان,আবদুর রহমান বিন হাসানাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) একদা আমাদের নিকট বের হয়ে এলেন। তার হাতে ছিল চামড়া নির্মিত একটি ঢাল। তিনি মানুষ থেকে পর্দা করার জন্য উহা তার সামনে রাখলেন এবং তার আড়ালে পেশাব করলেন। কোন এক লোক বললঃ তাকে দেখা মহিলা যেভাবে পেশাব করে সেভাবে পেশাব করছে। একথা শুনে নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বললেনঃ “আফসোস তোমার জন্য!, তুমি কি জাননা বনী-ইসরাঈলের সেই লোকটির কথা? (নিয়ম ছিল) তাদের শরীরে যখন পেশাবা লাগত, তখন পবিত্র হওয়ার জন্য শরীরের ঐ অংশটুকু তারা কেঁচি দিয়ে কেটে ফেলত। তাদেরকে ঐ লোকটি একাজ করতে নিষেধ করল। একারণে কবরে তাকে আযাব দেয়া হয়েছে।” (হাদীছটি বর্ণনা করেছেন ইবনে মাজাহ ও ইবনে হিব্বান) [১]"
সহিহ তারগিব ওয়াত তাহরিব,১৬৩,সহিহ হাদিস,(صحيح) وَعَنْ أبِيْ هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قال: كنا نمشي مع رسول الله صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فمررنا على قبرين فقام فقمنا معه فجعل لونه يتغير حتى رعدكم قميصه فقلنا ما لك يا رسول الله فقال أما تسمعون ما أسمع فقلنا وما ذاك يا نبي الله قال هذأنَّ رَجُلاًن يعذبان في قبورهما عذابا شديدا في ذنب هين قلنا فيم ذلك قال كان أحدهما لا يستنزه من البول وكان الآخر يؤذي الناس بلسانه ويمشي بينهم بالنميمة فدعا بجريدتين من جرائد النخل فجعل في كل قبر واحدة قلنا وهل ينفعهم ذلك قال نعم يخفف عنهما ما دامتا رطبتين. رواه ابن حبان في صحيحه,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, একদা আমরা রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এর সাথে চলছিলাম। এসময় আমরা দু’টি কবরের নিকট দিয়ে যাচ্ছিলাম। তিনি সেখানে দাঁড়িয়ে গেলেন। আমরাও তাঁর সাথে দাঁড়ালাম। তাঁর চেহারার রং পাল্টে যেতে লাগল এমনকি তাঁর জামার আস্তিন কেঁপে উঠল। আমরা জিজ্ঞেস করলাম, হে আল্লাহর রাসূল কি হয়েছে আপনার? তিনি বললেন, “আমি যা শুনতে পাচ্ছি তোমরা কি তা শুনতে পাচ্ছ না?” আমরা বললাম, কি তা হে আল্লাহর নবী? তিনি বললেন, এখানে দু’জন ব্যক্তিকে তাদের কবরে খুব কঠিন আযাব দেয়া হচ্ছে (তাদের ধারণানুযায়ী) পাপ দু’টি খুবই সাধারণ।” আমরা আরয করলাম, কি সে পাপ? তিনি বললেন, তাদের একজন পেশাব থেকে সতর্ক হত না, অপরজন যবান দ্বারা মানুষকে কষ্ট দিত, মানুষের মাঝে চুগোলখোরি করত। তিনি খেজুরের দু’টি ডাল নিয়ে আসতে বললেন, অতঃপর প্রত্যেক কবরে একটি করে ডাল রেখে দিলেন। আমরা বললাম, এটা কি তাদের কোন উপকারে আসবে? তিনি বললেন, “হাঁ, যতক্ষণ ডাল দু’টি তাজা থাকবে, তাদের থেকে আযাব হালকা করা হবে।” (ইবনে হিব্বান স্বীয় সহীহ গ্রন্থে হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,১৬৪,সহিহ লিগাইরিহি,(صحيح لغيره) عن جاَبِرٍ رَضِيَ اللَّهُ عَنْهُ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قاَلَ: قَالَ مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلَا يَدْخُلْ الْحَمَّامَ إلا بمئزر وَمَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلَا يُدْخِلْ حَلِيلَتَهُ الْحَمَّامَ. رواه النسائي والترمذي وحسنه والحاكم وقال صحيح على شرط مسلم,জাবের (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি ঈমান রাখে, সে যেন লুঙ্গি ছাড়া গণগোসলখানায় প্রবেশ না করে। আর যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি ঈমান রাখে, সে যেন তার স্ত্রীকে গণগোসলখানায় প্রবেশ না করায়।” (হাদীছটি বর্ণনা করেছেন নাসাঈ, তিরমিযী ও হাকেম। হাকেম বলেন, মুসলিমের শর্তানুযায়ী হাদীছটি সহীহ)"
সহিহ তারগিব ওয়াত তাহরিব,১৬৫,হাসান সহিহ,(حسن ) وَعَنْها (يعني عائشة رَضِيَ اللَّهُ عَنْهُا ) قالت سمعت رسول الله صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يقول الحمام حرام على نساء أمتي. رواه الحاكم وقال هذا حديث صحيح الإسناد,আয়েশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ্ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) কে একথা বলতে শুনেছিঃ “আমার উম্মতের নারীদের জন্যে হাম্মামে (জন সাধারণের জন্য উন্মুক্ত গোসলখানায়) প্রবেশ করা হারাম।” (হাদীছটি বর্ণনা করেছেন হাকেম। তিনি বলেন, হাদীছটির সনদ সহীহ)"
সহিহ তারগিব ওয়াত তাহরিব,১৬৬,সহিহ হাদিস,(صحيح) وَعَنْ أبي أيوب الأنصاري رَضِيَ اللَّهُ عَنْهُ أنَّ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قال مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلْيُكْرِمْ جَارَهُ ومَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلَا يَدْخُلْ الْحَمَّامَ إِلَّا بِمِئْزَرٍ مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلْيَقُلْ خَيْرًا أَوْ لِيَصْمُتْ مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الآخِرِ مِنْ نِسَائِكُمْ فَلا يدخل الْحَمَّامَ. قال فنميت بذلك إلى عمر بن عبد العزيز رَضِيَ اللَّهُ عَنْهُ في خلافته فكتب إلى أبي بكر بن محمد بن عمرو بن حزم أن سل محمد بن ثابت عن حديثه فإنه رضاً فسأله ثم كتب إلى عمر فمنع النساء عن الحمام رواه ابن حبان في صحيحه واللفظ له والحاكم والطبراني في الكبير والأوسط,আবু আইয়ুব আনসারী (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি ঈমান রাখে, সে যেন তার প্রতিবেশীকে সম্মান করে। যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি বিশ্বাস রাখে, সে যেন লুঙ্গি ছাড়া গণগোসলখানায় প্রবেশ না করে। যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি ঈমান রাখে, সে যেন ভাল কথা বলে নতুবা চুপ থাকে। আর তোমাদের মহিলাদের মধ্যে যে আল্লাহ এবং শেষ দিবসের প্রতি বিশ্বাস রাখে, সে যেন গণগোসলখানায় প্রবেশ না করে।” আবু আইয়ুব বলেনঃ ওমার বিন আবদুল আয়ীয্যের খেলাফত কালে হাদীছটি আমি তাঁর সামনে উত্থাপন করলাম। তিনি এর সত্যতা জানার জন্য আবু বকর বিন মুহাম্মাদ বিন আমর বিন হাযমের নিকট এই মর্মে চিঠি লিখেন যে, তিনি যেন হাদীছটি সম্পর্কে মুহাম্মাদ বিন ছাবেতকে জিজ্ঞেস করেন। কেননা তাঁর কথাতে সন্তুষ্ট হওয়া যায়। তিনি তাকে প্রশ্ন করে হাদীছের সত্যতা সম্পর্কে ওমারকে লিখে পাঠালেন। তখন তিনি গণগোসলখানায় প্রবেশের ব্যাপারে মহিলাদের প্রতি নিষেধাজ্ঞা জারি করে দিলেন। (হাদীছটি বর্ণনা করেছেন ইবনে হিব্বান [স্বীয় সহীহ গ্রন্থে], হাকেম, ত্বাবরানী [কাবীর ও আওসাত গ্রন্থে])"
সহিহ তারগিব ওয়াত তাহরিব,১৬৭,সহিহ লিগাইরিহি,"(صحيح لغيره) وَعَنْ قاص الأجناد بالقسطنطينية أنه حَدَّثَ : أَنَّ عُمَرَ بْنَ الْخَطَّابِ قَالَ: يَا أَيُّهَا النَّاسُ، إِنِّي سَمِعْتُ رَسُولَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ: ""مَنْ كَانَ يُؤْمِنُ بِاللهِ وَالْيَوْمِ الْآخِرِ، فَلا يَقْعُدَنَّ عَلَى مَائِدَةٍ يُدَارُ عَلَيْهَا الْخَمْرُ، وَمَنْ كَانَ يُؤْمِنُ بِاللهِ وَالْيَوْمِ الْآخِرِ، فَلا يَدْخُلِ الْحَمَّامَ إِلَّا بِإِزَارٍ، وَمَنْ كَانَ يُؤْمِنُ بِاللهِ وَالْيَوْمِ الْآخِرِ، فَلا يُدْخُلْ حَلِيْلَتَهُ الْحَمَّامَ. رواه أحمد",কৃাস আল আজনাদ থেকে বর্ণিত:,"(তিনি কুসতুনতুনিয়ায় অবস্থান করতেন)। তিনি হাদীছ বর্ণনা করেন যে, ওমার বিন খাত্তাব (রাঃ) বলেন, হে লোক সকল! আমি রাসূলুল্লাহ (সাল্লাল্লাহু 'আলাইহি ওয়াসাল্লাম) কে একথা বলতে শুনেছিঃ ""যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি ঈমান রাখে, সে যেন এমন দস্তরখানায় না বসে যেখানে মদ বিতরণ করা হয়। যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি বিশ্বাস রাখে, সে যেন লুঙ্গি ছাড়া গণগোসলখানায় প্রবেশ না করে এবং যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি ঈমান রাখে, সে যেন তার স্ত্রীকে গণগোসলখানায় প্রবেশ না করায়।” (হাদীছটি বর্ণনা করেছেন আহমাদ)"
সহিহ তারগিব ওয়াত তাহরিব,১৬৮,হাসান সহিহ,,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,ইমাম আহমাদ হাদীছের শেষাংশটুকু আবু হুরায়রা (রাঃ) থেকেও বর্ণনা করেছেন। [১]
সহিহ তারগিব ওয়াত তাহরিব,১৬৯,সহিহ হাদিস,"(صحيح) وَعَنْ أمِّ الدَّرْداَءِ رَضِيَ اللَّهُ عَنْهُا قاَلَتْ: خَرَجْتُ مِنَ الْحَمَّامِ فَلَقِيَنِي رَسُولُ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ ، فَقَالَ: ""مِنْ أَيْنَ يَا أُمَّ الدَّرْدَاءِ؟ "" فَقَالَتْ: مِنَ الْحَمَّامِ، فَقَالَ: ""وَالَّذِي نَفْسِي بِيَدِهِ، مَا مِنَ امْرَأَةٍ تَنْزِعُ ثِيَابَهَا فِيْ غَيْرِ بَيْتِ أَحَدٍ مِنْ أُمَّهَاتِهَا، إِلَّا وَهِيَ هَاتِكَةٌ كُلَّ سِتْرٍ بَيْنَهَا وَبَيْنَ الرَّحْمَنِ عَزَّ وَجَلَّ. رواه أحمد والطبراني في الكبير",উম্মু দারদা (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ আমি গোসলখানা থেকে বের হলাম। তখন নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এর সাথে আমার সাক্ষাৎ হল, তিনি বললেন, কোথেকে হে উম্মু দারদা? আমি বললাম, গোসলখানা থেকে। তিনি বললেনঃ “শপথ সেই সত্তার যার হাতে আমার প্রাণ, যে মহিলা স্বীয় মাতৃকুলের বাড়ী ছাড়া অন্যের বাড়ীতে নিজের বস্ত্র খুলবে, সে দয়াময় আল্লাহ তা’আলা এবং তার মাঝের পর্দাকে ধ্বংস করে দিবে।” (হাদীছটি বর্ণনা করেছেন আহমাদ, ত্বাবরানী [কাবীর গ্রন্থে])"
সহিহ তারগিব ওয়াত তাহরিব,১৭০,সহিহ হাদিস,(صحيح) و عَنْ أَبِي الْمَلِيحِ الْهُذَلِيِّ أَنَّ نِسَاءً مِنْ أَهْلِ حِمْصَ أَوْ مِنْ أَهْلِ الشَّامِ دَخَلْنَ عَلَى عَائِشَةَ فَقَالَتْ أَنْتُنَّ اللَّاتِي يَدْخُلْنَ نِسَاؤُكُنَّ الْحَمَّامَاتِ سَمِعْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ مَا مِنْ امْرَأَةٍ تَضَعُ ثِيَابَهَا فِي غَيْرِ بَيْتِ زَوْجِهَا إِلَّا هَتَكَتْ السِّتْرَ بَيْنَهَا وَبَيْنَ رَبِّهَا . رواه الترمذي واللفظ له وقال حديث حسن وأبو داود وابن ماجه والحاكم,আবু মুলায়হ আল হুযালী [১] (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, হিমস অথবা শামের কয়েকজন মহিলা হযরত আয়েশা (রাঃ)এর নিকট এলেন। তিনি তাদেরকে বললেনঃ তোমরা সেই জাতি, যাদের মহিলাগণ গোসলখানা সমূহে প্ৰবেশ করে?! আমি শুনেছি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ ""যে নারী তার স্বামীর গৃহ ব্যতীত অন্যের গৃহে স্বীয় পোষাক খুলবে, সে তার এবং তার প্রভূর মাঝে পর্দা ধ্বংস করে দিবে।” (হাদীছটি বর্ণনা করেছেন তিরমিযি, আবু দাউদ, ইবনু মাজাহ ও হাকেম। হাদীছের বাক্য তিরমিযীর, তিনি বলেন হাদীছটি হাসান। হাকেম বলেন, বুখারী ও মুসলিমের শর্তানুযায়ী হাদীছটি সহীহ)"
সহিহ তারগিব ওয়াত তাহরিব,১৭১,সহিহ লিগাইরিহি,(صحيح لغيره) وروى أحمد وأبو يعلى والطبراني والحاكم أيضا من طريق دراج أبي السمح عن السائب أن نساء دخلن على أم سلمة رَضِيَ اللَّهُ عَنْهُا فسألتهن من أنتن قلن من أهل حمص، قالت من أصحاب الحمامات قلن وبها باس، قالت سمعت رسول الله صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يقول أَيُّمَا امْرَأَةٍ نَزَعَتْ ثِيَابَهَا فِي غَيْرِ بَيْتِِهَا، خرق الله عنها ستره.,সায়েব (রাঃ) থেকে বর্ণিত:,"ইমাম আহমদ, আবু ইয়ালা, ত্বাবরানী ও হাকেম আবুস সামাহ দাররাজের সূত্রে সায়েব (রাঃ) থেকে বর্ণনা করেন। তিনি বলেনঃ কতিপয় মহিলা উন্মু সালামা (রাঃ)এর নিকট এলে তিনি তাদেরকে জিজ্ঞেস করলেন, কে তোমরা? তারা বললঃ আমরা হেমসের অধিবাসী। তিনি বললেনঃ গোসলখানায় প্রবেশকারীদের মধ্যে থেকে? তারা বললঃ এতে কোন অসুবিধা আছে? তিনি বললেনঃ আমি শুনেছি, রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে মহিলা নিজের গৃহ ব্যতীত অন্যের গৃহে স্বীয় পোষাক খুলবে, আল্লাহ তার পর্দাকে ছিন্ন করে দিবেন।”"
সহিহ তারগিব ওয়াত তাহরিব,১৭২,সহিহ লিগাইরিহি,(صحيح) وَعَنْ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا ، عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قال مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلَا يَدْخُلْ الْحَمَّامَ وَمَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلَا يُدْخِلْ حَلِيلَتَهُ الْحَمَّامَ مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الآخِرِ فَلا يَشْرَبِ الْخَمْرَ، مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الآخِرِ فَلا يَجْلِسْ عَلَى مَائِدَةٍ يُشْرَبُ عَلَيْهَا الْخَمْرُ مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الآخِرِ فَلا يَخْلُوَنَّ بِامْرَأَةٍ لَيْسَ بَيْنَهُ وَبَيْنَهَا مَحْرَمٌ. رواه الطبراني في الكبير,ইবনু আব্বাস (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) “যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি বিশ্বাস রাখে, সে যেন লুঙ্গি ছাড়া গোসলখানায় প্রবেশ না করে। যে ব্যক্তি আল্লাহ এবং পরকালের প্রতি ঈমান রাখে, সে যেন তার স্ত্রীকে গণগোসলখানায় প্রবেশ না করায়। যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি বিশ্বাস রাখে, সে যেন মদ পান না করে। যে ব্যক্তি আল্লাহ এবং পরকালের প্রতি ঈমান রাখে, সে যেন এমন দস্তরখানায় না বসে যেখানে মদ বিতরণ করা হয়। যে ব্যক্তি আল্লাহ এবং শেষ দিবসের প্রতি বিশ্বাস রাখে, সে যেন এমন নারীর সাথে নির্জন না হয় যখন তার মাঝে এবং সে নারীর মাঝে কোন মাহরাম পুরুষ না থাকে।” (ত্বাবরানী স্বীয় [কাবীর] গ্রন্থে হাদীছটি বর্ণনা করেছেন।)"
সহিহ তারগিব ওয়াত তাহরিব,১৭৩,হাসান লিগাইরিহি,(حسن لغيره) عَنْ عَمَّارِ بْنِ يَاسِرٍ أنَّ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ ثَلَاثَةٌ لَا تَقْرَبُهُمْ الْمَلَائِكَةُ جِيفَةُ الْكَافِرِ وَالْمُتَضَمِّخُ بِالْخَلُوقِ وَالْجُنُبُ إِلَّا أَنْ يَتَوَضَّأَ. رواه أبو داود,আম্মার বিন ইয়াসের (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ তিন ব্যক্তির নিকট (রহমাত ও বরকতের) ফেরেশতা নিকটবর্তী হয় না। (১) কাফেরের লাশ, (২) খালুক (বা রঙ্গিন খশবু) ব্যবহারকারী ব্যক্তি, (৩) নাপাক ব্যক্তি, অবশ্য যদি সে ওযু করে নেয় তবে কোন অসুবিধা নেই।” (হাদীছটি বর্ণনা করেছেন আবু দাউদ) হাফেয মুনযেরী (রহঃ) বলেন, এখানে ফেরেশতা বলতে রহমত ও বরকতের ফেরেশতা উদ্দেশ্য। হেফাযত বা সংরক্ষণের কাজে নিয়োজিত ফেরেশতা উদ্দেশ্য নয়। কেননা তাঁরা কোন সময়ই মানুষ থেকে আলাদা থাকেন না। অতঃপর বলা হয়েছেঃ এই হাদীছ তাদের ক্ষেত্রেই প্রযোজ্য হবে যারা বিনা ওযরে ফরয গোসল করতে দেরী করে। ওযর থাকলে যদি ওযু করা সম্ভব থাকে। তবে ওযু না করলেও তার ক্ষেত্রে প্রযোজ্য হবে। কেউ বলেছেনঃ এ দ্বারা উদ্দেশ্য হচ্ছে যারা সর্বদা উদাসীনতা ও অলসতা করে গোসল করতে দেরী করে এবং এটাকে অভ্যাসে পরিণত করে নেয়।"
সহিহ তারগিব ওয়াত তাহরিব,১৭৪,সহিহ হাদিস,(صحيح) وَعَنْ البزار بإسناد صحيح عن ابن عباس قال ثلاثة لا تقربهم الملائكة الجنب والسكران والمتضمخ بالخلوق,ইবনু আব্বাস (রাঃ) থেকে বর্ণিত:,"বাযযার সহীহ সনদে ইবনু আব্বাস (রাঃ) থেকে বর্ণনা করেন। নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “তিন ব্যক্তির নিকট (রহমতের) ফেরেশতা নিকটবর্তী হয় না। (১) নাপাক, (২) নেশাগ্ৰস্ত এবং (৩) খালুক (বা রঙ্গিন খশবু) ব্যবহারকারী ব্যক্তি।”"
